idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,13.97,13.97,0,6,0,0,20
2.0,0.0,0,0.0,15.74,15.74,1,4,0,2,20
3.0,0.0,0,0.0,10.07,10.07,2,2,0,2,20
4.0,0.0,0,0.0,16.39,16.39,2,3,0,2,20
5.0,0.0,0,0.0,7.93,7.93,0,5,0,0,20
6.0,0.0,0,0.0,16.09,16.09,1,4,0,1,20
7.0,0.0,0,0.0,18.27,18.27,0,5,0,1,20
8.0,0.0,0,0.0,21.92,21.92,0,6,0,1,20
9.0,0.0,0,0.0,9.2,9.2,2,1,0,2,20
10.0,0.0,0,0.0,21.9,21.9,1,4,0,0,20
11.0,0.0,0,0.0,19.76,19.76,1,4,0,3,20
12.0,0.0,0,0.0,6.9,6.9,1,1,0,0,20
13.0,0.0,0,0.0,23.24,23.24,1,4,0,4,20
14.0,0.0,0,0.0,12.06,12.06,2,3,0,1,20
15.0,0.0,0,0.0,6.7,6.7,2,2,0,0,20
16.0,1.0,0,0.0,8.3,8.3,1,3,0,0,20
17.0,2.0,0,0.0,22.67,22.67,1,5,0,2,20
18.0,3.0,0,0.0,9.34,9.34,1,2,0,1,20
19.0,4.0,0,0.0,18.36,18.36,1,3,0,3,20
20.0,5.0,0,0.0,13.38,13.38,1,2,0,3,20
21.0,6.0,0,0.0,13.88,13.88,1,2,0,4,20
22.0,7.0,0,0.0,20.04,20.04,1,3,0,4,20
23.0,8.0,0,0.0,17.82,17.82,1,5,0,3,20
24.0,9.0,0,0.0,16.34,16.34,1,5,0,4,20
25.0,10.0,0,0.0,5.5,5.5,1,1,0,1,20
