idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,17.99,17.99,1,6,0,3,20
2.0,0.0,0,0.0,17.96,17.96,0,1,0,0,20
3.0,0.0,0,0.0,19.18,19.18,0,1,0,1,20
4.0,0.0,0,0.0,6.38,6.38,1,3,0,0,20
5.0,0.0,0,0.0,23.74,23.74,0,1,0,2,20
6.0,0.0,0,0.0,21.62,21.62,0,1,0,3,20
7.0,0.0,0,0.0,11.66,11.66,1,3,0,1,20
8.0,0.0,0,0.0,23.65,23.65,1,6,0,4,20
9.0,0.0,0,0.0,21.61,21.61,0,6,0,0,20
10.0,0.0,0,0.0,19.53,19.53,1,6,0,2,20
11.0,0.0,0,0.0,18.27,18.27,0,2,0,0,20
12.0,0.0,0,0.0,23.5,23.5,0,6,0,1,20
13.0,0.0,0,0.0,7.38,7.38,1,2,0,2,20
14.0,0.0,0,0.0,8.66,8.66,0,2,0,1,20
15.0,0.0,0,0.0,8.0,8.0,0,1,0,4,20
16.0,1.0,0,0.0,6.31,6.31,0,4,0,0,20
17.0,2.0,0,0.0,14.27,14.27,0,3,0,2,20
18.0,3.0,0,0.0,7.86,7.86,0,4,0,1,20
19.0,4.0,0,0.0,20.55,20.55,0,4,0,2,20
20.0,5.0,0,0.0,7.79,7.79,0,5,0,0,20
21.0,6.0,0,0.0,23.59,23.59,0,5,0,1,20
22.0,7.0,0,0.0,8.98,8.98,0,3,0,3,20
23.0,8.0,0,0.0,20.43,20.43,0,5,0,2,20
24.0,9.0,0,0.0,16.4,16.4,0,4,0,3,20
25.0,10.0,0,0.0,13.9,13.9,0,3,0,4,20
