idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,18.05,18.05,0,6,0,0,20
2.0,0.0,0,0.0,24.0,24.0,0,1,0,0,20
3.0,0.0,0,0.0,11.21,11.21,2,3,0,0,20
4.0,0.0,0,0.0,12.26,12.26,0,5,0,0,20
5.0,0.0,0,0.0,5.98,5.98,0,4,0,0,20
6.0,0.0,0,0.0,13.36,13.36,1,3,0,1,20
7.0,0.0,0,0.0,17.98,17.98,0,4,0,1,20
8.0,0.0,0,0.0,20.97,20.97,0,6,0,1,20
9.0,0.0,0,0.0,9.04,9.04,0,4,0,2,20
10.0,0.0,0,0.0,22.91,22.91,0,4,0,3,20
11.0,0.0,0,0.0,15.28,15.28,2,3,0,2,20
12.0,0.0,0,0.0,21.17,21.17,1,5,0,2,20
13.0,0.0,0,0.0,16.23,16.23,0,6,0,2,20
14.0,0.0,0,0.0,15.01,15.01,1,5,0,1,20
15.0,0.0,0,0.0,22.56,22.56,2,3,0,4,20
16.0,1.0,0,0.0,19.67,19.67,1,3,0,3,20
17.0,2.0,0,0.0,16.68,16.68,0,6,0,3,20
18.0,3.0,0,0.0,11.26,11.26,1,2,0,1,20
19.0,4.0,0,0.0,5.7,5.7,0,2,0,0,20
20.0,5.0,0,0.0,14.92,14.92,0,6,0,4,20
21.0,6.0,0,0.0,13.88,13.88,1,2,0,3,20
22.0,7.0,0,0.0,15.91,15.91,0,2,0,4,20
23.0,8.0,0,0.0,10.19,10.19,0,5,0,3,20
24.0,9.0,0,0.0,22.74,22.74,0,1,0,1,20
25.0,10.0,0,0.0,6.26,6.26,0,5,0,4,20
