idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,20.97,20.97,2,4,0,2,20
2.0,0.0,0,0.0,11.34,11.34,1,2,0,2,20
3.0,0.0,0,0.0,8.93,8.93,0,1,0,0,20
4.0,0.0,0,0.0,19.91,19.91,0,6,0,0,20
5.0,0.0,0,0.0,13.9,13.9,1,6,0,1,20
6.0,0.0,0,0.0,22.88,22.88,0,1,0,1,20
7.0,0.0,0,0.0,20.88,20.88,0,2,0,0,20
8.0,0.0,0,0.0,23.4,23.4,0,5,0,0,20
9.0,0.0,0,0.0,21.06,21.06,0,1,0,2,20
10.0,0.0,0,0.0,22.91,22.91,1,5,0,2,20
11.0,0.0,0,0.0,10.04,10.04,0,5,0,1,20
12.0,0.0,0,0.0,13.64,13.64,2,4,0,0,20
13.0,0.0,0,0.0,14.55,14.55,0,1,0,3,20
14.0,0.0,0,0.0,12.65,12.65,0,2,0,1,20
15.0,0.0,0,0.0,9.16,9.16,0,1,0,4,20
16.0,1.0,0,0.0,21.09,21.09,1,4,0,1,20
17.0,2.0,0,0.0,9.71,9.71,0,3,0,0,20
18.0,3.0,0,0.0,20.33,20.33,0,4,0,3,20
19.0,4.0,0,0.0,9.82,9.82,0,3,0,1,20
20.0,5.0,0,0.0,16.94,16.94,1,3,0,3,20
21.0,6.0,0,0.0,9.14,9.14,0,3,0,2,20
22.0,7.0,0,0.0,17.76,17.76,0,3,0,4,20
23.0,8.0,0,0.0,11.77,11.77,0,2,0,3,20
24.0,9.0,0,0.0,14.21,14.21,0,6,0,2,20
25.0,10.0,0,0.0,18.33,18.33,0,2,0,4,20
