idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,14.08,14.08,0,6,0,0,20
2.0,0.0,0,0.0,23.3,23.3,0,6,0,1,20
3.0,0.0,0,0.0,11.22,11.22,0,6,0,2,20
4.0,0.0,0,0.0,22.39,22.39,1,3,0,3,20
5.0,0.0,0,0.0,7.93,7.93,0,4,0,0,20
6.0,0.0,0,0.0,21.6,21.6,2,4,0,2,20
7.0,0.0,0,0.0,5.05,5.05,0,5,0,0,20
8.0,0.0,0,0.0,22.48,22.48,0,4,0,1,20
9.0,0.0,0,0.0,6.03,6.03,1,1,0,1,20
10.0,0.0,0,0.0,5.98,5.98,0,5,0,1,20
11.0,0.0,0,0.0,12.1,12.1,2,3,0,1,20
12.0,0.0,0,0.0,22.34,22.34,2,4,0,3,20
13.0,0.0,0,0.0,19.41,19.41,1,5,0,2,20
14.0,0.0,0,0.0,23.14,23.14,0,3,0,0,20
15.0,0.0,0,0.0,6.1,6.1,0,1,0,0,20
16.0,1.0,0,0.0,12.11,12.11,2,1,0,4,20
17.0,2.0,0,0.0,9.49,9.49,1,3,0,2,20
18.0,3.0,0,0.0,10.46,10.46,1,2,0,0,20
19.0,4.0,0,0.0,6.08,6.08,1,2,0,1,20
20.0,5.0,0,0.0,19.46,19.46,1,3,0,4,20
21.0,6.0,0,0.0,20.37,20.37,1,4,0,4,20
22.0,7.0,0,0.0,18.14,18.14,2,2,0,4,20
23.0,8.0,0,0.0,13.67,13.67,2,2,0,3,20
24.0,9.0,0,0.0,16.34,16.34,1,2,0,2,20
25.0,10.0,0,0.0,16.28,16.28,1,5,0,3,20
