idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,9.78,9.78,1,1,0,0,20
2.0,0.0,0,0.0,6.5,6.5,1,2,0,1,20
3.0,0.0,0,0.0,16.55,16.55,0,5,0,0,20
4.0,0.0,0,0.0,7.39,7.39,1,2,0,0,20
5.0,0.0,0,0.0,18.68,18.68,0,4,0,0,20
6.0,0.0,0,0.0,15.92,15.92,0,4,0,1,20
7.0,0.0,0,0.0,21.25,21.25,1,5,0,1,20
8.0,0.0,0,0.0,16.66,16.66,2,2,0,4,20
9.0,0.0,0,0.0,21.87,21.87,1,3,0,4,20
10.0,0.0,0,0.0,9.4,9.4,0,4,0,2,20
11.0,0.0,0,0.0,16.4,16.4,1,1,0,4,20
12.0,0.0,0,0.0,20.83,20.83,2,4,0,3,20
13.0,0.0,0,0.0,21.21,21.21,1,5,0,2,20
14.0,0.0,0,0.0,6.47,6.47,1,1,0,2,20
15.0,0.0,0,0.0,5.8,5.8,1,1,0,1,20
16.0,1.0,0,0.0,18.76,18.76,0,1,0,3,20
17.0,2.0,0,0.0,16.38,16.38,1,2,0,3,20
18.0,3.0,0,0.0,17.3,17.3,1,3,0,2,20
19.0,4.0,0,0.0,5.63,5.63,0,3,0,0,20
20.0,5.0,0,0.0,23.11,23.11,0,3,0,1,20
21.0,6.0,0,0.0,17.04,17.04,0,3,0,3,20
22.0,7.0,0,0.0,20.2,20.2,0,6,0,0,20
23.0,8.0,0,0.0,14.38,14.38,0,4,0,4,20
24.0,9.0,0,0.0,5.67,5.67,0,2,0,2,20
25.0,10.0,0,0.0,21.82,21.82,0,6,0,1,20
