idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,6.6,6.6,0,6,0,0,20
2.0,0.0,0,0.0,20.81,20.81,0,6,0,1,20
3.0,0.0,0,0.0,18.06,18.06,0,4,0,0,20
4.0,0.0,0,0.0,12.44,12.44,1,1,0,2,20
5.0,0.0,0,0.0,21.06,21.06,0,5,0,0,20
6.0,0.0,0,0.0,12.36,12.36,0,5,0,1,20
7.0,0.0,0,0.0,10.27,10.27,0,4,0,1,20
8.0,0.0,0,0.0,20.83,20.83,0,4,0,2,20
9.0,0.0,0,0.0,19.34,19.34,2,5,0,2,20
10.0,0.0,0,0.0,10.07,10.07,1,1,0,3,20
11.0,0.0,0,0.0,8.74,8.74,1,1,0,1,20
12.0,0.0,0,0.0,23.63,23.63,2,4,0,4,20
13.0,0.0,0,0.0,21.83,21.83,2,3,0,4,20
14.0,0.0,0,0.0,11.81,11.81,1,1,0,0,20
15.0,0.0,0,0.0,11.45,11.45,1,1,0,4,20
16.0,1.0,0,0.0,16.54,16.54,1,4,0,3,20
17.0,2.0,0,0.0,23.26,23.26,2,3,0,3,20
18.0,3.0,0,0.0,8.19,8.19,1,3,0,0,20
19.0,4.0,0,0.0,7.43,7.43,1,3,0,1,20
20.0,5.0,0,0.0,11.44,11.44,1,3,0,2,20
21.0,6.0,0,0.0,20.75,20.75,1,5,0,3,20
22.0,7.0,0,0.0,21.32,21.32,1,5,0,4,20
23.0,8.0,0,0.0,6.53,6.53,1,2,0,0,20
24.0,9.0,0,0.0,17.19,17.19,1,6,0,2,20
25.0,10.0,0,0.0,5.29,5.29,1,2,0,1,20
