idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,9.67,9.67,0,6,0,0,20
2.0,0.0,0,0.0,8.24,8.24,0,4,0,0,20
3.0,0.0,0,0.0,5.13,5.13,0,6,0,1,20
4.0,0.0,0,0.0,11.41,11.41,0,6,0,2,20
5.0,0.0,0,0.0,12.68,12.68,0,4,0,1,20
6.0,0.0,0,0.0,14.12,14.12,0,6,0,3,20
7.0,0.0,0,0.0,11.92,11.92,1,1,0,1,20
8.0,0.0,0,0.0,5.92,5.92,0,2,0,0,20
9.0,0.0,0,0.0,17.85,17.85,0,3,0,0,20
10.0,0.0,0,0.0,16.86,16.86,1,5,0,1,20
11.0,0.0,0,0.0,22.07,22.07,0,4,0,2,20
12.0,0.0,0,0.0,17.24,17.24,0,3,0,1,20
13.0,0.0,0,0.0,17.33,17.33,2,3,0,3,20
14.0,0.0,0,0.0,9.82,9.82,0,1,0,0,20
15.0,0.0,0,0.0,21.06,21.06,1,5,0,0,20
16.0,1.0,0,0.0,14.43,14.43,0,3,0,2,20
17.0,2.0,0,0.0,18.26,18.26,0,3,0,4,20
18.0,3.0,0,0.0,19.82,19.82,0,5,0,2,20
19.0,4.0,0,0.0,13.52,13.52,1,2,0,3,20
20.0,5.0,0,0.0,17.29,17.29,0,5,0,3,20
21.0,6.0,0,0.0,11.56,11.56,1,1,0,4,20
22.0,7.0,0,0.0,10.13,10.13,0,2,0,1,20
23.0,8.0,0,0.0,21.05,21.05,0,5,0,4,20
24.0,9.0,0,0.0,16.18,16.18,0,2,0,2,20
25.0,10.0,0,0.0,5.24,5.24,0,2,0,4,20
