idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,10.81,10.81,0,1,0,0,20
2.0,0.0,0,0.0,21.44,21.44,1,5,0,2,20
3.0,0.0,0,0.0,20.05,20.05,0,6,0,0,20
4.0,0.0,0,0.0,9.75,9.75,1,3,0,1,20
5.0,0.0,0,0.0,21.88,21.88,1,5,0,1,20
6.0,0.0,0,0.0,9.86,9.86,2,4,0,0,20
7.0,0.0,0,0.0,20.68,20.68,1,6,0,1,20
8.0,0.0,0,0.0,8.76,8.76,1,3,0,0,20
9.0,0.0,0,0.0,7.6,7.6,2,1,0,2,20
10.0,0.0,0,0.0,9.55,9.55,1,2,0,3,20
11.0,0.0,0,0.0,8.95,8.95,0,2,0,0,20
12.0,0.0,0,0.0,23.24,23.24,1,6,0,3,20
13.0,0.0,0,0.0,6.77,6.77,1,2,0,2,20
14.0,0.0,0,0.0,23.87,23.87,1,6,0,2,20
15.0,0.0,0,0.0,11.98,11.98,1,2,0,1,20
16.0,1.0,0,0.0,19.15,19.15,1,5,0,0,20
17.0,2.0,0,0.0,15.68,15.68,1,4,0,1,20
18.0,3.0,0,0.0,12.92,12.92,1,1,0,1,20
19.0,4.0,0,0.0,13.4,13.4,1,3,0,2,20
20.0,5.0,0,0.0,17.4,17.4,1,4,0,2,20
21.0,6.0,0,0.0,17.92,17.92,1,3,0,3,20
22.0,7.0,0,0.0,18.7,18.7,1,2,0,4,20
23.0,8.0,0,0.0,9.02,9.02,1,1,0,3,20
24.0,9.0,0,0.0,5.21,5.21,1,1,0,4,20
25.0,10.0,0,0.0,23.88,23.88,1,5,0,3,20
