idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,20.29,20.29,0,1,0,0,20
2.0,0.0,0,0.0,13.83,13.83,0,1,0,1,20
3.0,0.0,0,0.0,9.68,9.68,0,4,0,0,20
4.0,0.0,0,0.0,21.9,21.9,1,6,0,1,20
5.0,0.0,0,0.0,21.94,21.94,0,1,0,2,20
6.0,0.0,0,0.0,11.28,11.28,1,3,0,0,20
7.0,0.0,0,0.0,15.48,15.48,2,5,0,1,20
8.0,0.0,0,0.0,14.06,14.06,1,4,0,1,20
9.0,0.0,0,0.0,5.85,5.85,1,2,0,1,20
10.0,0.0,0,0.0,9.28,9.28,1,2,0,2,20
11.0,0.0,0,0.0,15.11,15.11,2,5,0,0,20
12.0,0.0,0,0.0,6.85,6.85,1,2,0,0,20
13.0,0.0,0,0.0,23.55,23.55,0,6,0,0,20
14.0,0.0,0,0.0,6.86,6.86,0,1,0,3,20
15.0,0.0,0,0.0,13.91,13.91,2,2,0,4,20
16.0,1.0,0,0.0,5.32,5.32,1,2,0,3,20
17.0,2.0,0,0.0,13.45,13.45,2,3,0,2,20
18.0,3.0,0,0.0,10.81,10.81,1,3,0,1,20
19.0,4.0,0,0.0,23.57,23.57,2,4,0,4,20
20.0,5.0,0,0.0,14.19,14.19,1,3,0,3,20
21.0,6.0,0,0.0,10.11,10.11,1,3,0,4,20
22.0,7.0,0,0.0,9.64,9.64,1,4,0,2,20
23.0,8.0,0,0.0,22.03,22.03,1,5,0,2,20
24.0,9.0,0,0.0,12.37,12.37,1,4,0,3,20
25.0,10.0,0,0.0,15.36,15.36,1,5,0,3,20
