idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,5.98,5.98,0,2,0,0,20
2.0,0.0,0,0.0,12.29,12.29,1,2,0,2,20
3.0,0.0,0,0.0,16.74,16.74,0,1,0,0,20
4.0,0.0,0,0.0,17.46,17.46,0,6,0,0,20
5.0,0.0,0,0.0,10.4,10.4,0,1,0,1,20
6.0,0.0,0,0.0,17.46,17.46,0,4,0,0,20
7.0,0.0,0,0.0,20.63,20.63,0,4,0,1,20
8.0,0.0,0,0.0,19.89,19.89,0,4,0,2,20
9.0,0.0,0,0.0,14.02,14.02,1,5,0,1,20
10.0,0.0,0,0.0,20.34,20.34,1,5,0,0,20
11.0,0.0,0,0.0,23.01,23.01,2,4,0,4,20
12.0,0.0,0,0.0,6.92,6.92,0,1,0,2,20
13.0,0.0,0,0.0,22.56,22.56,2,4,0,3,20
14.0,0.0,0,0.0,20.8,20.8,0,6,0,1,20
15.0,0.0,0,0.0,19.92,19.92,2,3,0,3,20
16.0,1.0,0,0.0,14.77,14.77,1,3,0,1,20
17.0,2.0,0,0.0,7.77,7.77,0,3,0,0,20
18.0,3.0,0,0.0,19.41,19.41,1,2,0,4,20
19.0,4.0,0,0.0,13.78,13.78,0,2,0,3,20
20.0,5.0,0,0.0,16.24,16.24,0,3,0,2,20
21.0,6.0,0,0.0,20.35,20.35,0,5,0,2,20
22.0,7.0,0,0.0,20.57,20.57,0,3,0,4,20
23.0,8.0,0,0.0,8.3,8.3,0,5,0,3,20
24.0,9.0,0,0.0,10.17,10.17,0,2,0,1,20
25.0,10.0,0,0.0,15.76,15.76,0,5,0,4,20
