idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,5.14,5.14,0,6,0,0,20
2.0,0.0,0,0.0,23.22,23.22,1,5,0,3,20
3.0,0.0,0,0.0,20.91,20.91,1,5,0,2,20
4.0,0.0,0,0.0,12.06,12.06,0,1,0,0,20
5.0,0.0,0,0.0,19.91,19.91,1,3,0,4,20
6.0,0.0,0,0.0,13.05,13.05,1,2,0,0,20
7.0,0.0,0,0.0,5.77,5.77,0,5,0,0,20
8.0,0.0,0,0.0,19.93,19.93,0,4,0,0,20
9.0,0.0,0,0.0,8.03,8.03,0,5,0,1,20
10.0,0.0,0,0.0,8.56,8.56,0,4,0,1,20
11.0,0.0,0,0.0,19.77,19.77,0,4,0,2,20
12.0,0.0,0,0.0,18.87,18.87,1,6,0,2,20
13.0,0.0,0,0.0,8.65,8.65,1,3,0,0,20
14.0,0.0,0,0.0,5.07,5.07,0,6,0,1,20
15.0,0.0,0,0.0,18.37,18.37,0,4,0,3,20
16.0,1.0,0,0.0,16.13,16.13,2,3,0,2,20
17.0,2.0,0,0.0,18.6,18.6,2,3,0,3,20
18.0,3.0,0,0.0,12.41,12.41,1,3,0,1,20
19.0,4.0,0,0.0,19.38,19.38,1,1,0,1,20
20.0,5.0,0,0.0,5.7,5.7,1,1,0,2,20
21.0,6.0,0,0.0,14.23,14.23,1,2,0,1,20
22.0,7.0,0,0.0,12.13,12.13,1,2,0,2,20
23.0,8.0,0,0.0,17.46,17.46,2,2,0,4,20
24.0,9.0,0,0.0,23.98,23.98,1,1,0,3,20
25.0,10.0,0,0.0,17.23,17.23,1,1,0,4,20
