idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,7.28,7.28,0,2,0,0,20
2.0,0.0,0,0.0,7.83,7.83,1,1,0,1,20
3.0,0.0,0,0.0,21.16,21.16,1,4,0,3,20
4.0,0.0,0,0.0,6.6,6.6,1,1,0,0,20
5.0,0.0,0,0.0,19.45,19.45,2,3,0,3,20
6.0,0.0,0,0.0,14.39,14.39,2,3,0,0,20
7.0,0.0,0,0.0,16.6,16.6,2,3,0,2,20
8.0,0.0,0,0.0,10.2,10.2,1,2,0,1,20
9.0,0.0,0,0.0,17.14,17.14,2,3,0,1,20
10.0,0.0,0,0.0,18.0,18.0,2,2,0,3,20
11.0,0.0,0,0.0,19.98,19.98,1,6,0,0,20
12.0,0.0,0,0.0,18.37,18.37,0,4,0,0,20
13.0,0.0,0,0.0,21.0,21.0,0,4,0,1,20
14.0,0.0,0,0.0,21.84,21.84,0,4,0,2,20
15.0,0.0,0,0.0,13.2,13.2,1,1,0,3,20
16.0,1.0,0,0.0,17.0,17.0,2,1,0,4,20
17.0,2.0,0,0.0,17.52,17.52,2,5,0,0,20
18.0,3.0,0,0.0,22.81,22.81,1,4,0,4,20
19.0,4.0,0,0.0,8.31,8.31,1,1,0,2,20
20.0,5.0,0,0.0,13.45,13.45,1,2,0,2,20
21.0,6.0,0,0.0,18.98,18.98,1,5,0,1,20
22.0,7.0,0,0.0,17.62,17.62,1,2,0,4,20
23.0,8.0,0,0.0,19.87,19.87,1,3,0,4,20
24.0,9.0,0,0.0,17.09,17.09,1,5,0,2,20
25.0,10.0,0,0.0,19.7,19.7,1,6,0,1,20
