idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,14.01,14.01,0,2,0,0,20
2.0,0.0,0,0.0,13.97,13.97,0,1,0,0,20
3.0,0.0,0,0.0,21.8,21.8,0,1,0,1,20
4.0,0.0,0,0.0,6.95,6.95,1,2,0,3,20
5.0,0.0,0,0.0,11.57,11.57,1,2,0,2,20
6.0,0.0,0,0.0,16.8,16.8,0,5,0,0,20
7.0,0.0,0,0.0,15.58,15.58,0,1,0,2,20
8.0,0.0,0,0.0,8.21,8.21,0,1,0,3,20
9.0,0.0,0,0.0,6.68,6.68,1,2,0,1,20
10.0,0.0,0,0.0,18.81,18.81,0,5,0,1,20
11.0,0.0,0,0.0,16.16,16.16,0,5,0,2,20
12.0,0.0,0,0.0,22.29,22.29,2,4,0,3,20
13.0,0.0,0,0.0,18.8,18.8,1,3,0,3,20
14.0,0.0,0,0.0,10.56,10.56,0,6,0,0,20
15.0,0.0,0,0.0,20.52,20.52,1,6,0,1,20
16.0,1.0,0,0.0,18.92,18.92,1,4,0,2,20
17.0,2.0,0,0.0,23.46,23.46,1,4,0,4,20
18.0,3.0,0,0.0,7.04,7.04,0,4,0,0,20
19.0,4.0,0,0.0,6.88,6.88,0,4,0,1,20
20.0,5.0,0,0.0,22.56,22.56,0,6,0,2,20
21.0,6.0,0,0.0,14.08,14.08,0,2,0,4,20
22.0,7.0,0,0.0,21.35,21.35,1,3,0,4,20
23.0,8.0,0,0.0,12.64,12.64,1,3,0,1,20
24.0,9.0,0,0.0,16.01,16.01,0,3,0,2,20
25.0,10.0,0,0.0,10.19,10.19,0,3,0,0,20
