idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,10.79,10.79,0,5,0,0,20
2.0,0.0,0,0.0,19.94,19.94,0,6,0,0,20
3.0,0.0,0,0.0,8.09,8.09,0,3,0,0,20
4.0,0.0,0,0.0,19.69,19.69,1,5,0,1,20
5.0,0.0,0,0.0,8.5,8.5,0,1,0,0,20
6.0,0.0,0,0.0,8.77,8.77,1,2,0,2,20
7.0,0.0,0,0.0,8.62,8.62,1,1,0,4,20
8.0,0.0,0,0.0,8.04,8.04,1,2,0,1,20
9.0,0.0,0,0.0,9.0,9.0,0,1,0,1,20
10.0,0.0,0,0.0,9.18,9.18,1,2,0,0,20
11.0,0.0,0,0.0,10.19,10.19,0,1,0,2,20
12.0,0.0,0,0.0,8.53,8.53,0,1,0,3,20
13.0,0.0,0,0.0,20.46,20.46,2,5,0,2,20
14.0,0.0,0,0.0,12.88,12.88,1,2,0,4,20
15.0,0.0,0,0.0,10.02,10.02,1,4,0,0,20
16.0,1.0,0,0.0,8.51,8.51,0,3,0,1,20
17.0,2.0,0,0.0,20.17,20.17,0,5,0,3,20
18.0,3.0,0,0.0,20.52,20.52,1,6,0,1,20
19.0,4.0,0,0.0,9.74,9.74,0,2,0,3,20
20.0,5.0,0,0.0,10.42,10.42,0,4,0,1,20
21.0,6.0,0,0.0,8.51,8.51,0,3,0,2,20
22.0,7.0,0,0.0,21.61,21.61,0,5,0,4,20
23.0,8.0,0,0.0,12.81,12.81,0,3,0,3,20
24.0,9.0,0,0.0,19.51,19.51,0,3,0,4,20
25.0,10.0,0,0.0,13.85,13.85,0,4,0,2,20
