idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,20.15,20.15,1,4,0,3,20
2.0,0.0,0,0.0,13.27,13.27,2,2,0,3,20
3.0,0.0,0,0.0,17.98,17.98,1,4,0,2,20
4.0,0.0,0,0.0,16.37,16.37,0,5,0,0,20
5.0,0.0,0,0.0,11.82,11.82,0,1,0,0,20
6.0,0.0,0,0.0,5.13,5.13,0,1,0,1,20
7.0,0.0,0,0.0,20.23,20.23,0,5,0,1,20
8.0,0.0,0,0.0,15.97,15.97,1,2,0,4,20
9.0,0.0,0,0.0,12.62,12.62,1,2,0,0,20
10.0,0.0,0,0.0,17.79,17.79,1,5,0,2,20
11.0,0.0,0,0.0,12.31,12.31,1,1,0,3,20
12.0,0.0,0,0.0,23.24,23.24,1,4,0,4,20
13.0,0.0,0,0.0,12.01,12.01,0,1,0,2,20
14.0,0.0,0,0.0,11.31,11.31,1,2,0,1,20
15.0,0.0,0,0.0,6.02,6.02,1,1,0,4,20
16.0,1.0,0,0.0,11.04,11.04,0,2,0,2,20
17.0,2.0,0,0.0,15.02,15.02,0,5,0,3,20
18.0,3.0,0,0.0,13.93,13.93,1,4,0,1,20
19.0,4.0,0,0.0,22.46,22.46,0,6,0,0,20
20.0,5.0,0,0.0,12.5,12.5,0,4,0,0,20
21.0,6.0,0,0.0,19.31,19.31,0,6,0,1,20
22.0,7.0,0,0.0,22.36,22.36,0,6,0,2,20
23.0,8.0,0,0.0,17.77,17.77,0,6,0,3,20
24.0,9.0,0,0.0,7.57,7.57,0,3,0,0,20
25.0,10.0,0,0.0,13.29,13.29,0,5,0,4,20
