idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,9.61,9.61,2,3,0,0,20
2.0,0.0,0,0.0,15.02,15.02,0,5,0,0,20
3.0,0.0,0,0.0,22.79,22.79,1,6,0,0,20
4.0,0.0,0,0.0,22.37,22.37,1,5,0,2,20
5.0,0.0,0,0.0,19.57,19.57,2,3,0,4,20
6.0,0.0,0,0.0,21.6,21.6,1,6,0,2,20
7.0,0.0,0,0.0,14.79,14.79,1,6,0,1,20
8.0,1.0,0,0.0,14.9,14.9,2,3,0,3,20
9.0,2.0,0,0.0,14.74,14.74,2,3,0,2,20
10.0,3.0,0,0.0,5.82,5.82,1,2,0,0,20
11.0,4.0,0,0.0,15.91,15.91,1,3,0,1,20
12.0,5.0,0,0.0,7.86,7.86,1,2,0,1,20
13.0,6.0,0,0.0,9.11,9.11,1,2,0,2,20
14.0,7.0,0,0.0,7.63,7.63,1,1,0,0,20
15.0,8.0,0,0.0,13.45,13.45,1,2,0,3,20
16.0,9.0,0,0.0,17.64,17.64,1,5,0,1,20
17.0,10.0,0,0.0,8.56,8.56,1,1,0,1,20
18.0,11.0,0,0.0,11.11,11.11,1,4,0,0,20
19.0,12.0,0,0.0,21.85,21.85,2,4,0,3,20
20.0,13.0,0,0.0,15.26,15.26,1,4,0,1,20
21.0,14.0,0,0.0,9.72,9.72,2,1,0,3,20
22.0,15.0,0,0.0,5.84,5.84,1,1,0,2,20
23.0,16.0,0,0.0,7.33,7.33,1,1,0,4,20
24.0,17.0,0,0.0,15.72,15.72,1,4,0,2,20
25.0,18.0,0,0.0,13.67,13.67,1,2,0,4,20
