idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,7.89,7.89,0,1,0,0,20
2.0,0.0,0,0.0,16.78,16.78,0,6,0,0,20
3.0,0.0,0,0.0,8.37,8.37,0,3,0,0,20
4.0,0.0,0,0.0,8.69,8.69,1,1,0,2,20
5.0,0.0,0,0.0,7.71,7.71,0,1,0,1,20
6.0,0.0,0,0.0,14.55,14.55,1,2,0,4,20
7.0,0.0,0,0.0,12.79,12.79,2,5,0,0,20
8.0,1.0,0,0.0,6.71,6.71,1,2,0,0,20
9.0,2.0,0,0.0,17.94,17.94,1,5,0,1,20
10.0,3.0,0,0.0,18.8,18.8,2,3,0,4,20
11.0,4.0,0,0.0,23.81,23.81,2,4,0,4,20
12.0,5.0,0,0.0,8.86,8.86,1,4,0,0,20
13.0,6.0,0,0.0,11.0,11.0,2,3,0,2,20
14.0,7.0,0,0.0,17.92,17.92,2,4,0,2,20
15.0,8.0,0,0.0,11.79,11.79,2,2,0,3,20
16.0,9.0,0,0.0,7.79,7.79,1,2,0,1,20
17.0,10.0,0,0.0,13.09,13.09,1,4,0,1,20
18.0,11.0,0,0.0,6.51,6.51,1,2,0,2,20
19.0,12.0,0,0.0,8.69,8.69,1,3,0,1,20
20.0,13.0,0,0.0,17.81,17.81,1,3,0,3,20
21.0,14.0,0,0.0,9.28,9.28,2,1,0,4,20
22.0,15.0,0,0.0,23.75,23.75,1,6,0,1,20
23.0,16.0,0,0.0,20.15,20.15,1,4,0,3,20
24.0,17.0,0,0.0,21.45,21.45,1,5,0,2,20
25.0,18.0,0,0.0,7.47,7.47,1,1,0,3,20
