idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,19.45,19.45,0,6,0,0,20
2.0,0.0,0,0.0,19.58,19.58,0,6,0,1,20
3.0,0.0,0,0.0,21.41,21.41,0,5,0,0,20
4.0,0.0,0,0.0,21.32,21.32,2,5,0,2,20
5.0,0.0,0,0.0,11.91,11.91,0,3,0,0,20
6.0,0.0,0,0.0,23.09,23.09,2,4,0,0,20
7.0,0.0,0,0.0,8.35,8.35,1,1,0,0,20
8.0,1.0,0,0.0,19.14,19.14,1,5,0,1,20
9.0,2.0,0,0.0,21.76,21.76,1,4,0,1,20
10.0,3.0,0,0.0,16.18,16.18,1,4,0,2,20
11.0,4.0,0,0.0,9.74,9.74,1,2,0,0,20
12.0,5.0,0,0.0,23.25,23.25,2,4,0,4,20
13.0,6.0,0,0.0,19.34,19.34,1,4,0,3,20
14.0,7.0,0,0.0,13.36,13.36,1,3,0,1,20
15.0,8.0,0,0.0,14.6,14.6,1,3,0,2,20
16.0,9.0,0,0.0,19.42,19.42,1,3,0,3,20
17.0,10.0,0,0.0,10.03,10.03,1,2,0,1,20
18.0,11.0,0,0.0,17.19,17.19,1,3,0,4,20
19.0,12.0,0,0.0,15.95,15.95,2,2,0,4,20
20.0,13.0,0,0.0,18.78,18.78,2,2,0,3,20
21.0,14.0,0,0.0,11.27,11.27,1,2,0,2,20
22.0,15.0,0,0.0,16.91,16.91,1,5,0,3,20
23.0,16.0,0,0.0,16.51,16.51,1,5,0,4,20
24.0,17.0,0,0.0,9.0,9.0,1,1,0,1,20
25.0,18.0,0,0.0,15.94,15.94,1,6,0,2,20
