idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,15.26,15.26,0,6,0,0,20
2.0,0.0,0,0.0,20.03,20.03,0,6,0,1,20
3.0,0.0,0,0.0,13.41,13.41,1,1,0,3,20
4.0,0.0,0,0.0,6.08,6.08,1,1,0,0,20
5.0,0.0,0,0.0,18.17,18.17,2,3,0,3,20
6.0,0.0,0,0.0,23.71,23.71,1,5,0,1,20
7.0,0.0,0,0.0,18.69,18.69,0,5,0,0,20
8.0,1.0,0,0.0,11.06,11.06,0,3,0,0,20
9.0,2.0,0,0.0,7.51,7.51,1,2,0,1,20
10.0,3.0,0,0.0,12.5,12.5,0,4,0,0,20
11.0,4.0,0,0.0,23.47,23.47,0,5,0,2,20
12.0,5.0,0,0.0,20.57,20.57,1,4,0,3,20
13.0,6.0,0,0.0,20.62,20.62,1,4,0,2,20
14.0,7.0,0,0.0,23.81,23.81,0,4,0,1,20
15.0,8.0,0,0.0,6.8,6.8,0,2,0,0,20
16.0,9.0,0,0.0,12.71,12.71,0,3,0,1,20
17.0,10.0,0,0.0,19.73,19.73,1,3,0,4,20
18.0,11.0,0,0.0,5.49,5.49,0,1,0,1,20
19.0,12.0,0,0.0,5.51,5.51,0,1,0,2,20
20.0,13.0,0,0.0,22.63,22.63,0,5,0,3,20
21.0,14.0,0,0.0,12.89,12.89,0,2,0,2,20
22.0,15.0,0,0.0,14.98,14.98,0,3,0,2,20
23.0,16.0,0,0.0,15.06,15.06,0,2,0,3,20
24.0,17.0,0,0.0,15.51,15.51,0,2,0,4,20
25.0,18.0,0,0.0,16.01,16.01,0,1,0,4,20
