idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,13.8,13.8,2,1,0,4,20
2.0,0.0,0,0.0,5.27,5.27,0,2,0,0,20
3.0,0.0,0,0.0,5.13,5.13,1,1,0,2,20
4.0,0.0,0,0.0,6.43,6.43,0,3,0,0,20
5.0,0.0,0,0.0,7.42,7.42,1,1,0,1,20
6.0,0.0,0,0.0,15.26,15.26,2,5,0,0,20
7.0,0.0,0,0.0,8.75,8.75,1,1,0,0,20
8.0,1.0,0,0.0,20.39,20.39,1,4,0,2,20
9.0,2.0,0,0.0,9.58,9.58,0,4,0,0,20
10.0,3.0,0,0.0,15.08,15.08,0,4,0,1,20
11.0,4.0,0,0.0,5.28,5.28,0,2,0,1,20
12.0,5.0,0,0.0,6.71,6.71,0,1,0,3,20
13.0,6.0,0,0.0,21.04,21.04,0,6,0,0,20
14.0,7.0,0,0.0,22.26,22.26,0,6,0,1,20
15.0,8.0,0,0.0,17.79,17.79,0,4,0,3,20
16.0,9.0,0,0.0,21.92,21.92,0,5,0,1,20
17.0,10.0,0,0.0,5.65,5.65,0,2,0,2,20
18.0,11.0,0,0.0,8.15,8.15,0,3,0,1,20
19.0,12.0,0,0.0,16.77,16.77,0,3,0,2,20
20.0,13.0,0,0.0,22.82,22.82,0,5,0,2,20
21.0,14.0,0,0.0,19.62,19.62,0,3,0,3,20
22.0,15.0,0,0.0,16.32,16.32,0,4,0,4,20
23.0,16.0,0,0.0,20.62,20.62,0,3,0,4,20
24.0,17.0,0,0.0,23.74,23.74,0,5,0,3,20
25.0,18.0,0,0.0,23.09,23.09,0,6,0,2,20
