idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,10.21,10.21,0,2,0,0,20
2.0,0.0,0,0.0,24.0,24.0,0,6,0,0,20
3.0,0.0,0,0.0,13.18,13.18,1,1,0,1,20
4.0,0.0,0,0.0,23.98,23.98,0,6,0,1,20
5.0,0.0,0,0.0,10.49,10.49,1,1,0,2,20
6.0,0.0,0,0.0,22.77,22.77,0,6,0,2,20
7.0,0.0,0,0.0,12.61,12.61,0,1,0,0,20
8.0,1.0,0,0.0,11.72,11.72,0,3,0,0,20
9.0,2.0,0,0.0,9.91,9.91,0,2,0,1,20
10.0,3.0,0,0.0,10.47,10.47,0,1,0,3,20
11.0,4.0,0,0.0,20.03,20.03,0,6,0,3,20
12.0,5.0,0,0.0,23.03,23.03,1,5,0,2,20
13.0,6.0,0,0.0,18.38,18.38,1,5,0,1,20
14.0,7.0,0,0.0,9.06,9.06,0,2,0,2,20
15.0,8.0,0,0.0,17.81,17.81,0,5,0,0,20
16.0,9.0,0,0.0,18.7,18.7,1,4,0,2,20
17.0,10.0,0,0.0,7.85,7.85,0,2,0,3,20
18.0,11.0,0,0.0,12.42,12.42,0,4,0,0,20
19.0,12.0,0,0.0,17.41,17.41,0,4,0,1,20
20.0,13.0,0,0.0,17.04,17.04,0,2,0,4,20
21.0,14.0,0,0.0,21.33,21.33,1,3,0,4,20
22.0,15.0,0,0.0,15.53,15.53,0,1,0,4,20
23.0,16.0,0,0.0,15.17,15.17,0,3,0,1,20
24.0,17.0,0,0.0,16.06,16.06,0,3,0,2,20
25.0,18.0,0,0.0,19.14,19.14,0,3,0,3,20
