idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,20.0,20.0,2,4,0,2,20
2.0,0.0,0,0.0,22.66,22.66,1,6,0,1,20
3.0,0.0,0,0.0,11.94,11.94,2,3,0,0,20
4.0,0.0,0,0.0,16.89,16.89,1,5,0,1,20
5.0,0.0,0,0.0,23.93,23.93,0,6,0,0,20
6.0,0.0,0,0.0,16.34,16.34,1,5,0,0,20
7.0,0.0,0,0.0,17.21,17.21,2,4,0,0,20
8.0,1.0,0,0.0,22.97,22.97,0,5,0,2,20
9.0,2.0,0,0.0,16.96,16.96,0,4,0,1,20
10.0,3.0,0,0.0,20.62,20.62,0,4,0,3,20
11.0,4.0,0,0.0,13.29,13.29,0,3,0,1,20
12.0,5.0,0,0.0,17.3,17.3,1,2,0,4,20
13.0,6.0,0,0.0,10.73,10.73,0,2,0,0,20
14.0,7.0,0,0.0,23.06,23.06,0,5,0,3,20
15.0,8.0,0,0.0,12.28,12.28,1,2,0,2,20
16.0,9.0,0,0.0,9.35,9.35,0,2,0,1,20
17.0,10.0,0,0.0,9.86,9.86,0,2,0,3,20
18.0,11.0,0,0.0,18.87,18.87,1,3,0,3,20
19.0,12.0,0,0.0,19.64,19.64,1,3,0,4,20
20.0,13.0,0,0.0,17.35,17.35,0,6,0,2,20
21.0,14.0,0,0.0,12.43,12.43,0,3,0,2,20
22.0,15.0,0,0.0,10.76,10.76,1,1,0,1,20
23.0,16.0,0,0.0,19.55,19.55,0,4,0,4,20
24.0,17.0,0,0.0,19.17,19.17,0,6,0,3,20
25.0,18.0,0,0.0,5.28,5.28,0,1,0,0,20
