idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,15.98,15.98,1,3,0,1,20
2.0,0.0,0,0.0,15.99,15.99,0,4,0,0,20
3.0,0.0,0,0.0,16.48,16.48,1,4,0,1,20
4.0,0.0,0,0.0,14.51,14.51,0,6,0,0,20
5.0,0.0,0,0.0,19.11,19.11,2,5,0,0,20
6.0,0.0,0,0.0,8.2,8.2,1,1,0,0,20
7.0,0.0,0,0.0,15.5,15.5,2,3,0,2,20
8.0,1.0,0,0.0,12.39,12.39,1,3,0,0,20
9.0,2.0,0,0.0,19.33,19.33,1,5,0,1,20
10.0,3.0,0,0.0,23.5,23.5,1,6,0,1,20
11.0,4.0,0,0.0,19.17,19.17,1,4,0,2,20
12.0,5.0,0,0.0,21.11,21.11,1,5,0,2,20
13.0,6.0,0,0.0,20.71,20.71,1,4,0,3,20
14.0,7.0,0,0.0,11.01,11.01,2,2,0,1,20
15.0,8.0,0,0.0,6.93,6.93,1,2,0,0,20
16.0,9.0,0,0.0,9.99,9.99,2,1,0,2,20
17.0,10.0,0,0.0,21.25,21.25,2,3,0,4,20
18.0,11.0,0,0.0,6.53,6.53,1,1,0,1,20
19.0,12.0,0,0.0,21.08,21.08,1,5,0,3,20
20.0,13.0,0,0.0,16.52,16.52,1,3,0,3,20
21.0,14.0,0,0.0,23.69,23.69,1,4,0,4,20
22.0,15.0,0,0.0,13.01,13.01,1,2,0,2,20
23.0,16.0,0,0.0,16.4,16.4,1,2,0,3,20
24.0,17.0,0,0.0,19.18,19.18,1,2,0,4,20
25.0,18.0,0,0.0,18.81,18.81,1,5,0,4,20
