idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,22.1,22.1,1,6,0,0,20
2.0,0.0,0,0.0,23.97,23.97,2,3,0,4,20
3.0,0.0,0,0.0,21.13,21.13,1,6,0,1,20
4.0,0.0,0,0.0,10.08,10.08,1,1,0,3,20
5.0,0.0,0,0.0,8.53,8.53,1,1,0,2,20
6.0,0.0,0,0.0,11.58,11.58,1,1,0,0,20
7.0,0.0,0,0.0,11.07,11.07,1,1,0,1,20
8.0,1.0,0,0.0,14.24,14.24,1,2,0,3,20
9.0,2.0,0,0.0,18.93,18.93,1,2,0,4,20
10.0,3.0,0,0.0,5.83,5.83,0,2,0,0,20
11.0,4.0,0,0.0,16.45,16.45,0,5,0,0,20
12.0,5.0,0,0.0,5.41,5.41,0,2,0,1,20
13.0,6.0,0,0.0,20.09,20.09,0,5,0,1,20
14.0,7.0,0,0.0,20.28,20.28,0,5,0,2,20
15.0,8.0,0,0.0,7.26,7.26,0,2,0,2,20
16.0,9.0,0,0.0,22.29,22.29,1,4,0,3,20
17.0,10.0,0,0.0,20.28,20.28,1,4,0,2,20
18.0,11.0,0,0.0,7.91,7.91,0,1,0,4,20
19.0,12.0,0,0.0,16.32,16.32,1,4,0,1,20
20.0,13.0,0,0.0,9.74,9.74,0,4,0,0,20
21.0,14.0,0,0.0,24.0,24.0,0,4,0,4,20
22.0,15.0,0,0.0,17.19,17.19,1,3,0,2,20
23.0,16.0,0,0.0,10.43,10.43,0,3,0,0,20
24.0,17.0,0,0.0,23.72,23.72,1,3,0,3,20
25.0,18.0,0,0.0,10.0,10.0,0,3,0,1,20
