idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,6.75,6.75,1,1,0,0,20
2.0,0.0,0,0.0,10.76,10.76,0,4,0,0,20
3.0,0.0,0,0.0,17.7,17.7,1,6,0,1,20
4.0,0.0,0,0.0,17.14,17.14,1,6,0,0,20
5.0,0.0,0,0.0,11.19,11.19,2,3,0,1,20
6.0,0.0,0,0.0,14.51,14.51,1,6,0,2,20
7.0,0.0,0,0.0,10.33,10.33,2,1,0,4,20
8.0,1.0,0,0.0,7.78,7.78,1,3,0,0,20
9.0,2.0,0,0.0,10.11,10.11,2,1,0,3,20
10.0,3.0,0,0.0,13.41,13.41,1,5,0,0,20
11.0,4.0,0,0.0,10.15,10.15,1,3,0,2,20
12.0,5.0,0,0.0,13.97,13.97,1,5,0,1,20
13.0,6.0,0,0.0,13.22,13.22,1,4,0,1,20
14.0,7.0,0,0.0,17.64,17.64,1,5,0,2,20
15.0,8.0,0,0.0,16.79,16.79,2,4,0,3,20
16.0,9.0,0,0.0,15.29,15.29,1,4,0,2,20
17.0,10.0,0,0.0,14.22,14.22,1,3,0,3,20
18.0,11.0,0,0.0,23.35,23.35,1,4,0,4,20
19.0,12.0,0,0.0,15.38,15.38,2,2,0,4,20
20.0,13.0,0,0.0,5.42,5.42,1,2,0,0,20
21.0,14.0,0,0.0,8.77,8.77,1,2,0,1,20
22.0,15.0,0,0.0,8.9,8.9,2,1,0,2,20
23.0,16.0,0,0.0,6.36,6.36,1,1,0,1,20
24.0,17.0,0,0.0,10.77,10.77,1,2,0,2,20
25.0,18.0,0,0.0,12.43,12.43,1,2,0,3,20
