idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,6.62,6.62,0,1,0,0,20
2.0,0.0,0,0.0,9.96,9.96,0,6,0,0,20
3.0,0.0,0,0.0,5.85,5.85,0,6,0,1,20
4.0,0.0,0,0.0,18.63,18.63,1,5,0,1,20
5.0,0.0,0,0.0,21.78,21.78,0,6,0,2,20
6.0,0.0,0,0.0,12.49,12.49,0,4,0,0,20
7.0,0.0,0,0.0,19.46,19.46,1,5,0,0,20
8.0,1.0,0,0.0,20.06,20.06,1,5,0,2,20
9.0,2.0,0,0.0,18.25,18.25,1,5,0,3,20
10.0,3.0,0,0.0,16.11,16.11,1,5,0,4,20
11.0,4.0,0,0.0,7.28,7.28,2,1,0,2,20
12.0,5.0,0,0.0,10.65,10.65,1,3,0,0,20
13.0,6.0,0,0.0,13.24,13.24,1,4,0,1,20
14.0,7.0,0,0.0,22.9,22.9,2,4,0,3,20
15.0,8.0,0,0.0,17.33,17.33,1,4,0,2,20
16.0,9.0,0,0.0,22.1,22.1,1,4,0,4,20
17.0,10.0,0,0.0,5.08,5.08,1,2,0,0,20
18.0,11.0,0,0.0,10.24,10.24,1,2,0,1,20
19.0,12.0,0,0.0,13.43,13.43,2,2,0,3,20
20.0,13.0,0,0.0,11.54,11.54,1,3,0,1,20
21.0,14.0,0,0.0,20.25,20.25,2,3,0,4,20
22.0,15.0,0,0.0,14.99,14.99,1,3,0,2,20
23.0,16.0,0,0.0,23.23,23.23,1,3,0,3,20
24.0,17.0,0,0.0,11.18,11.18,1,2,0,2,20
25.0,18.0,0,0.0,13.17,13.17,1,2,0,4,20
