idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,15.1,15.1,2,4,0,1,20
2.0,0.0,0,0.0,22.11,22.11,2,5,0,2,20
3.0,0.0,0,0.0,16.96,16.96,0,6,0,0,20
4.0,0.0,0,0.0,23.34,23.34,1,5,0,0,20
5.0,0.0,0,0.0,6.75,6.75,0,1,0,0,20
6.0,0.0,0,0.0,23.98,23.98,1,4,0,4,20
7.0,0.0,0,0.0,18.67,18.67,2,5,0,1,20
8.0,1.0,0,0.0,16.26,16.26,1,3,0,3,20
9.0,2.0,0,0.0,9.53,9.53,0,2,0,0,20
10.0,3.0,0,0.0,12.66,12.66,0,4,0,0,20
11.0,4.0,0,0.0,11.28,11.28,0,3,0,0,20
12.0,5.0,0,0.0,10.43,10.43,0,2,0,1,20
13.0,6.0,0,0.0,13.53,13.53,0,3,0,1,20
14.0,7.0,0,0.0,14.01,14.01,0,3,0,2,20
15.0,8.0,0,0.0,5.61,5.61,0,1,0,1,20
16.0,9.0,0,0.0,18.21,18.21,0,4,0,2,20
17.0,10.0,0,0.0,12.83,12.83,0,2,0,2,20
18.0,11.0,0,0.0,17.2,17.2,1,2,0,4,20
19.0,12.0,0,0.0,12.48,12.48,0,2,0,3,20
20.0,13.0,0,0.0,23.27,23.27,0,4,0,3,20
21.0,14.0,0,0.0,10.04,10.04,0,1,0,2,20
22.0,15.0,0,0.0,13.77,13.77,0,3,0,4,20
23.0,16.0,0,0.0,23.32,23.32,0,6,0,1,20
24.0,17.0,0,0.0,11.74,11.74,0,1,0,3,20
25.0,18.0,0,0.0,22.26,22.26,0,5,0,3,20
