idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,15.68,15.68,0,6,0,0,20
2.0,0.0,0,0.0,5.39,5.39,1,1,0,1,20
3.0,0.0,0,0.0,5.74,5.74,1,1,0,0,20
4.0,0.0,0,0.0,13.71,13.71,1,1,0,4,20
5.0,0.0,0,0.0,19.67,19.67,0,5,0,0,20
6.0,0.0,0,0.0,6.2,6.2,1,1,0,2,20
7.0,0.0,0,0.0,6.88,6.88,0,2,0,0,20
8.0,1.0,0,0.0,14.01,14.01,0,4,0,0,20
9.0,2.0,0,0.0,17.78,17.78,0,5,0,1,20
10.0,3.0,0,0.0,16.71,16.71,0,4,0,1,20
11.0,4.0,0,0.0,16.82,16.82,1,2,0,3,20
12.0,5.0,0,0.0,22.82,22.82,0,5,0,2,20
13.0,6.0,0,0.0,8.17,8.17,0,1,0,3,20
14.0,7.0,0,0.0,18.47,18.47,1,3,0,3,20
15.0,8.0,0,0.0,21.62,21.62,0,6,0,1,20
16.0,9.0,0,0.0,5.54,5.54,0,3,0,0,20
17.0,10.0,0,0.0,8.07,8.07,0,3,0,1,20
18.0,11.0,0,0.0,17.37,17.37,0,3,0,2,20
19.0,12.0,0,0.0,5.42,5.42,0,2,0,1,20
20.0,13.0,0,0.0,23.02,23.02,1,4,0,4,20
21.0,14.0,0,0.0,7.77,7.77,0,2,0,2,20
22.0,15.0,0,0.0,20.29,20.29,0,3,0,4,20
23.0,16.0,0,0.0,16.72,16.72,0,2,0,4,20
24.0,17.0,0,0.0,20.31,20.31,1,4,0,3,20
25.0,18.0,0,0.0,19.11,19.11,0,4,0,2,20
