idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,12.38,12.38,1,1,0,4,20
2.0,0.0,0,0.0,17.79,17.79,2,4,0,2,20
3.0,0.0,0,0.0,8.42,8.42,0,1,0,0,20
4.0,0.0,0,0.0,17.37,17.37,1,5,0,1,20
5.0,0.0,0,0.0,22.05,22.05,1,5,0,2,20
6.0,0.0,0,0.0,12.56,12.56,1,1,0,1,20
7.0,0.0,0,0.0,18.15,18.15,2,4,0,3,20
8.0,1.0,0,0.0,10.58,10.58,0,3,0,0,20
9.0,2.0,0,0.0,18.05,18.05,1,6,0,0,20
10.0,3.0,0,0.0,12.2,12.2,0,4,0,0,20
11.0,4.0,0,0.0,10.61,10.61,0,1,0,2,20
12.0,5.0,0,0.0,15.59,15.59,1,3,0,3,20
13.0,6.0,0,0.0,13.69,13.69,0,5,0,0,20
14.0,7.0,0,0.0,12.11,12.11,0,3,0,1,20
15.0,8.0,0,0.0,9.45,9.45,0,1,0,3,20
16.0,9.0,0,0.0,13.58,13.58,0,4,0,1,20
17.0,10.0,0,0.0,6.18,6.18,0,2,0,0,20
18.0,11.0,0,0.0,13.84,13.84,0,3,0,2,20
19.0,12.0,0,0.0,5.32,5.32,0,2,0,1,20
20.0,13.0,0,0.0,23.78,23.78,0,4,0,4,20
21.0,14.0,0,0.0,10.68,10.68,0,2,0,2,20
22.0,15.0,0,0.0,17.31,17.31,1,2,0,4,20
23.0,16.0,0,0.0,18.51,18.51,1,3,0,4,20
24.0,17.0,0,0.0,13.12,13.12,0,2,0,3,20
25.0,18.0,0,0.0,22.43,22.43,0,6,0,1,20
