idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,6.75,6.75,0,5,0,0,20
2.0,0.0,0,0.0,15.46,15.46,0,5,0,1,20
3.0,0.0,0,0.0,21.61,21.61,1,6,0,2,20
4.0,0.0,0,0.0,6.63,6.63,1,1,0,0,20
5.0,0.0,0,0.0,20.89,20.89,1,6,0,0,20
6.0,0.0,0,0.0,14.96,14.96,1,6,0,1,20
7.0,0.0,0,0.0,23.85,23.85,2,4,0,4,20
8.0,1.0,0,0.0,5.62,5.62,0,2,0,0,20
9.0,2.0,0,0.0,11.69,11.69,0,5,0,2,20
10.0,3.0,0,0.0,22.76,22.76,1,3,0,4,20
11.0,4.0,0,0.0,15.62,15.62,1,3,0,3,20
12.0,5.0,0,0.0,8.66,8.66,0,3,0,0,20
13.0,6.0,0,0.0,21.4,21.4,0,3,0,1,20
14.0,7.0,0,0.0,18.16,18.16,0,3,0,2,20
15.0,8.0,0,0.0,7.82,7.82,0,2,0,1,20
16.0,9.0,0,0.0,20.41,20.41,1,4,0,3,20
17.0,10.0,0,0.0,7.59,7.59,0,2,0,2,20
18.0,11.0,0,0.0,10.31,10.31,0,4,0,0,20
19.0,12.0,0,0.0,13.56,13.56,0,4,0,1,20
20.0,13.0,0,0.0,9.41,9.41,0,2,0,3,20
21.0,14.0,0,0.0,17.48,17.48,0,4,0,2,20
22.0,15.0,0,0.0,15.09,15.09,0,5,0,3,20
23.0,16.0,0,0.0,8.84,8.84,0,1,0,1,20
24.0,17.0,0,0.0,10.72,10.72,0,2,0,4,20
25.0,18.0,0,0.0,5.4,5.4,0,1,0,2,20
