idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,12.03,12.03,0,1,0,0,20
2.0,0.0,0,0.0,7.72,7.72,0,6,0,0,20
3.0,0.0,0,0.0,21.06,21.06,0,6,0,1,20
4.0,0.0,0,0.0,5.18,5.18,1,1,0,2,20
5.0,0.0,0,0.0,21.14,21.14,2,5,0,2,20
6.0,0.0,0,0.0,18.48,18.48,2,5,0,1,20
7.0,0.0,0,0.0,11.05,11.05,1,1,0,1,20
8.0,1.0,0,0.0,6.46,6.46,0,2,0,0,20
9.0,2.0,0,0.0,13.21,13.21,0,5,0,0,20
10.0,3.0,0,0.0,6.14,6.14,0,1,0,3,20
11.0,4.0,0,0.0,9.79,9.79,0,4,0,0,20
12.0,5.0,0,0.0,19.25,19.25,1,3,0,4,20
13.0,6.0,0,0.0,23.2,23.2,1,4,0,3,20
14.0,7.0,0,0.0,5.66,5.66,0,1,0,4,20
15.0,8.0,0,0.0,22.27,22.27,0,6,0,2,20
16.0,9.0,0,0.0,12.92,12.92,0,4,0,1,20
17.0,10.0,0,0.0,11.86,11.86,0,4,0,2,20
18.0,11.0,0,0.0,7.23,7.23,0,3,0,0,20
19.0,12.0,0,0.0,23.3,23.3,0,4,0,4,20
20.0,13.0,0,0.0,12.17,12.17,1,3,0,2,20
21.0,14.0,0,0.0,10.13,10.13,0,3,0,1,20
22.0,15.0,0,0.0,15.93,15.93,0,3,0,3,20
23.0,16.0,0,0.0,10.68,10.68,1,2,0,2,20
24.0,17.0,0,0.0,13.67,13.67,1,2,0,4,20
25.0,18.0,0,0.0,17.87,17.87,0,5,0,3,20
