idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,15.56,15.56,0,6,0,0,20
2.0,0.0,0,0.0,7.95,7.95,1,1,0,1,20
3.0,0.0,0,0.0,21.54,21.54,1,6,0,1,20
4.0,0.0,0,0.0,5.51,5.51,1,1,0,2,20
5.0,0.0,0,0.0,20.02,20.02,1,6,0,3,20
6.0,0.0,0,0.0,18.8,18.8,1,6,0,2,20
7.0,0.0,0,0.0,12.6,12.6,1,1,0,0,20
8.0,1.0,0,0.0,9.65,9.65,0,4,0,0,20
9.0,2.0,0,0.0,15.15,15.15,0,5,0,0,20
10.0,3.0,0,0.0,21.21,21.21,1,5,0,2,20
11.0,4.0,0,0.0,19.34,19.34,0,5,0,1,20
12.0,5.0,0,0.0,15.93,15.93,0,5,0,3,20
13.0,6.0,0,0.0,7.03,7.03,0,1,0,3,20
14.0,7.0,0,0.0,10.32,10.32,0,3,0,0,20
15.0,8.0,0,0.0,9.84,9.84,0,3,0,1,20
16.0,9.0,0,0.0,7.93,7.93,0,2,0,0,20
17.0,10.0,0,0.0,21.95,21.95,0,5,0,4,20
18.0,11.0,0,0.0,20.53,20.53,0,3,0,2,20
19.0,12.0,0,0.0,13.14,13.14,0,4,0,1,20
20.0,13.0,0,0.0,21.5,21.5,1,3,0,4,20
21.0,14.0,0,0.0,8.08,8.08,0,2,0,1,20
22.0,15.0,0,0.0,9.78,9.78,0,2,0,2,20
23.0,16.0,0,0.0,12.54,12.54,0,2,0,3,20
24.0,17.0,0,0.0,12.15,12.15,0,1,0,4,20
25.0,18.0,0,0.0,10.44,10.44,0,2,0,4,20
