idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,18.17,18.17,1,5,0,0,20
2.0,0.0,0,0.0,21.46,21.46,2,5,0,2,20
3.0,0.0,0,0.0,18.66,18.66,2,3,0,3,20
4.0,0.0,0,0.0,18.74,18.74,1,5,0,1,20
5.0,0.0,0,0.0,14.88,14.88,0,6,0,0,20
6.0,0.0,0,0.0,18.79,18.79,1,2,0,4,20
7.0,0.0,0,0.0,9.14,9.14,1,4,0,0,20
8.0,1.0,0,0.0,7.74,7.74,0,3,0,0,20
9.0,2.0,0,0.0,23.7,23.7,1,4,0,4,20
10.0,3.0,0,0.0,18.17,18.17,1,4,0,2,20
11.0,4.0,0,0.0,7.71,7.71,0,2,0,0,20
12.0,5.0,0,0.0,7.67,7.67,0,2,0,1,20
13.0,6.0,0,0.0,21.85,21.85,0,4,0,1,20
14.0,7.0,0,0.0,20.14,20.14,0,4,0,3,20
15.0,8.0,0,0.0,8.23,8.23,0,1,0,0,20
16.0,9.0,0,0.0,10.66,10.66,0,3,0,1,20
17.0,10.0,0,0.0,19.94,19.94,0,5,0,3,20
18.0,11.0,0,0.0,8.49,8.49,0,1,0,1,20
19.0,12.0,0,0.0,15.18,15.18,0,5,0,4,20
20.0,13.0,0,0.0,12.93,12.93,0,3,0,2,20
21.0,14.0,0,0.0,9.93,9.93,0,2,0,2,20
22.0,15.0,0,0.0,7.73,7.73,0,1,0,2,20
23.0,16.0,0,0.0,9.54,9.54,0,2,0,3,20
24.0,17.0,0,0.0,20.79,20.79,0,3,0,4,20
25.0,18.0,0,0.0,6.89,6.89,0,1,0,3,20
