idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,6.4,6.4,1,1,0,1,20
2.0,0.0,0,0.0,21.3,21.3,1,6,0,2,20
3.0,0.0,0,0.0,21.53,21.53,1,6,0,0,20
4.0,0.0,0,0.0,9.69,9.69,1,1,0,2,20
5.0,0.0,0,0.0,20.24,20.24,1,6,0,1,20
6.0,0.0,0,0.0,9.72,9.72,1,1,0,0,20
7.0,0.0,0,0.0,16.17,16.17,1,6,0,3,20
8.0,1.0,0,0.0,22.27,22.27,0,6,0,4,20
9.0,2.0,0,0.0,6.92,6.92,0,2,0,0,20
10.0,3.0,0,0.0,20.62,20.62,0,1,0,3,20
11.0,4.0,0,0.0,15.03,15.03,0,5,0,0,20
12.0,5.0,0,0.0,11.92,11.92,0,4,0,0,20
13.0,6.0,0,0.0,12.57,12.57,0,1,0,4,20
14.0,7.0,0,0.0,6.19,6.19,0,2,0,1,20
15.0,8.0,0,0.0,13.3,13.3,1,3,0,2,20
16.0,9.0,0,0.0,20.63,20.63,1,5,0,2,20
17.0,10.0,0,0.0,12.77,12.77,1,2,0,3,20
18.0,11.0,0,0.0,12.0,12.0,0,2,0,2,20
19.0,12.0,0,0.0,9.39,9.39,0,3,0,0,20
20.0,13.0,0,0.0,14.34,14.34,0,5,0,1,20
21.0,14.0,0,0.0,11.46,11.46,0,3,0,1,20
22.0,15.0,0,0.0,8.57,8.57,0,4,0,1,20
23.0,16.0,0,0.0,14.95,14.95,0,4,0,2,20
24.0,17.0,0,0.0,15.2,15.2,0,3,0,3,20
25.0,18.0,0,0.0,14.77,14.77,0,2,0,4,20
