idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,6.11,6.11,1,1,0,2,20
2.0,0.0,0,0.0,8.18,8.18,1,1,0,1,20
3.0,0.0,0,0.0,6.57,6.57,1,1,0,0,20
4.0,0.0,0,0.0,21.67,21.67,0,6,0,0,20
5.0,0.0,0,0.0,22.51,22.51,0,6,0,1,20
6.0,0.0,0,0.0,20.27,20.27,2,5,0,1,20
7.0,0.0,0,0.0,22.8,22.8,2,5,0,2,20
8.0,1.0,0,0.0,15.62,15.62,1,5,0,0,20
9.0,2.0,0,0.0,18.2,18.2,2,3,0,3,20
10.0,3.0,0,0.0,15.93,15.93,1,4,0,0,20
11.0,4.0,0,0.0,23.49,23.49,2,4,0,4,20
12.0,5.0,0,0.0,22.43,22.43,2,4,0,3,20
13.0,6.0,0,0.0,9.21,9.21,1,3,0,0,20
14.0,7.0,0,0.0,18.47,18.47,2,4,0,2,20
15.0,8.0,0,0.0,21.73,21.73,2,3,0,4,20
16.0,9.0,0,0.0,15.26,15.26,1,4,0,1,20
17.0,10.0,0,0.0,13.01,13.01,1,3,0,1,20
18.0,11.0,0,0.0,16.04,16.04,1,3,0,2,20
19.0,12.0,0,0.0,19.57,19.57,2,2,0,4,20
20.0,13.0,0,0.0,8.71,8.71,1,2,0,0,20
21.0,14.0,0,0.0,14.56,14.56,2,2,0,3,20
22.0,15.0,0,0.0,11.54,11.54,2,2,0,2,20
23.0,16.0,0,0.0,14.91,14.91,2,1,0,4,20
24.0,17.0,0,0.0,9.55,9.55,1,2,0,1,20
25.0,18.0,0,0.0,8.13,8.13,1,1,0,3,20
