idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,20.1,20.1,2,4,0,3,20
2.0,0.0,0,0.0,6.7,6.7,0,2,0,0,20
3.0,0.0,0,0.0,9.48,9.48,1,1,0,2,20
4.0,0.0,0,0.0,11.27,11.27,1,1,0,4,20
5.0,0.0,0,0.0,10.94,10.94,1,3,0,1,20
6.0,0.0,0,0.0,6.11,6.11,0,1,0,0,20
7.0,0.0,0,0.0,10.39,10.39,0,1,0,1,20
8.0,1.0,0,0.0,11.49,11.49,1,1,0,3,20
9.0,2.0,0,0.0,10.24,10.24,1,4,0,0,20
10.0,3.0,0,0.0,13.6,13.6,1,5,0,0,20
11.0,4.0,0,0.0,20.52,20.52,2,5,0,2,20
12.0,5.0,0,0.0,8.16,8.16,1,3,0,0,20
13.0,6.0,0,0.0,22.16,22.16,2,4,0,4,20
14.0,7.0,0,0.0,14.98,14.98,1,4,0,1,20
15.0,8.0,0,0.0,12.07,12.07,2,3,0,2,20
16.0,9.0,0,0.0,15.09,15.09,1,4,0,2,20
17.0,10.0,0,0.0,16.71,16.71,1,5,0,1,20
18.0,11.0,0,0.0,6.28,6.28,1,2,0,1,20
19.0,12.0,0,0.0,21.97,21.97,1,6,0,0,20
20.0,13.0,0,0.0,21.35,21.35,1,6,0,1,20
21.0,14.0,0,0.0,19.46,19.46,2,3,0,4,20
22.0,15.0,0,0.0,8.83,8.83,1,2,0,2,20
23.0,16.0,0,0.0,14.16,14.16,1,3,0,3,20
24.0,17.0,0,0.0,5.42,5.42,1,2,0,3,20
25.0,18.0,0,0.0,15.03,15.03,1,2,0,4,20
