idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,17.36,17.36,1,5,0,1,20
2.0,0.0,0,0.0,13.75,13.75,1,6,0,0,20
3.0,0.0,0,0.0,7.26,7.26,2,2,0,0,20
4.0,0.0,0,0.0,9.67,9.67,1,1,0,2,20
5.0,0.0,0,0.0,20.53,20.53,0,5,0,0,20
6.0,0.0,0,0.0,20.57,20.57,1,6,0,2,20
7.0,0.0,0,0.0,10.39,10.39,0,1,0,0,20
8.0,0.0,0,0.0,7.31,7.31,1,1,0,1,20
9.0,0.0,0,0.0,15.09,15.09,1,6,0,1,20
10.0,0.0,0,0.0,9.79,9.79,1,1,0,3,20
11.0,1.0,0,0.0,22.27,22.27,0,5,0,2,20
12.0,2.0,0,0.0,22.87,22.87,1,4,0,4,20
13.0,3.0,0,0.0,18.42,18.42,1,4,0,2,20
14.0,4.0,0,0.0,21.24,21.24,1,4,0,3,20
15.0,5.0,0,0.0,5.63,5.63,0,2,0,1,20
16.0,6.0,0,0.0,11.9,11.9,0,4,0,0,20
17.0,7.0,0,0.0,20.51,20.51,0,4,0,1,20
18.0,8.0,0,0.0,5.73,5.73,0,2,0,2,20
19.0,9.0,0,0.0,15.89,15.89,1,2,0,4,20
20.0,10.0,0,0.0,13.34,13.34,0,1,0,4,20
21.0,11.0,0,0.0,19.45,19.45,1,3,0,3,20
22.0,12.0,0,0.0,15.55,15.55,0,2,0,3,20
23.0,13.0,0,0.0,22.09,22.09,1,3,0,4,20
24.0,14.0,0,0.0,11.75,11.75,1,3,0,1,20
25.0,15.0,0,0.0,7.65,7.65,0,3,0,2,20
