idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,12.81,12.81,2,3,0,2,20
2.0,0.0,0,0.0,8.04,8.04,0,1,0,0,20
3.0,0.0,0,0.0,16.08,16.08,0,1,0,1,20
4.0,0.0,0,0.0,11.57,11.57,0,6,0,0,20
5.0,0.0,0,0.0,21.91,21.91,2,5,0,2,20
6.0,0.0,0,0.0,19.42,19.42,1,6,0,1,20
7.0,0.0,0,0.0,10.8,10.8,0,1,0,2,20
8.0,0.0,0,0.0,12.84,12.84,1,2,0,0,20
9.0,0.0,0,0.0,6.4,6.4,0,1,0,3,20
10.0,0.0,0,0.0,10.63,10.63,2,4,0,0,20
11.0,1.0,0,0.0,15.42,15.42,1,5,0,0,20
12.0,2.0,0,0.0,15.18,15.18,1,5,0,1,20
13.0,3.0,0,0.0,18.69,18.69,1,6,0,2,20
14.0,4.0,0,0.0,20.99,20.99,1,5,0,3,20
15.0,5.0,0,0.0,6.94,6.94,1,3,0,0,20
16.0,6.0,0,0.0,15.33,15.33,2,4,0,1,20
17.0,7.0,0,0.0,7.83,7.83,1,3,0,1,20
18.0,8.0,0,0.0,8.71,8.71,1,2,0,1,20
19.0,9.0,0,0.0,22.13,22.13,2,4,0,4,20
20.0,10.0,0,0.0,21.72,21.72,2,4,0,3,20
21.0,11.0,0,0.0,15.6,15.6,1,4,0,2,20
22.0,12.0,0,0.0,5.65,5.65,1,2,0,2,20
23.0,13.0,0,0.0,7.53,7.53,1,2,0,3,20
24.0,14.0,0,0.0,18.0,18.0,1,6,0,3,20
25.0,15.0,0,0.0,5.5,5.5,1,2,0,4,20
