idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,18.23,18.23,1,5,0,3,20
2.0,0.0,0,0.0,20.11,20.11,1,5,0,1,20
3.0,0.0,0,0.0,14.4,14.4,0,5,0,0,20
4.0,0.0,0,0.0,18.89,18.89,2,4,0,2,20
5.0,0.0,0,0.0,7.27,7.27,1,1,0,0,20
6.0,0.0,0,0.0,20.38,20.38,0,6,0,0,20
7.0,0.0,0,0.0,20.06,20.06,2,4,0,3,20
8.0,0.0,0,0.0,10.51,10.51,0,6,0,1,20
9.0,0.0,0,0.0,21.26,21.26,1,5,0,2,20
10.0,0.0,0,0.0,19.36,19.36,0,6,0,2,20
11.0,1.0,0,0.0,18.58,18.58,1,2,0,4,20
12.0,2.0,0,0.0,8.48,8.48,0,2,0,0,20
13.0,3.0,0,0.0,7.97,7.97,0,2,0,1,20
14.0,4.0,0,0.0,12.48,12.48,0,4,0,0,20
15.0,5.0,0,0.0,11.6,11.6,0,2,0,2,20
16.0,6.0,0,0.0,13.24,13.24,0,2,0,3,20
17.0,7.0,0,0.0,13.72,13.72,0,4,0,1,20
18.0,8.0,0,0.0,6.74,6.74,0,1,0,1,20
19.0,9.0,0,0.0,22.39,22.39,0,4,0,4,20
20.0,10.0,0,0.0,11.34,11.34,1,3,0,1,20
21.0,11.0,0,0.0,8.34,8.34,0,3,0,0,20
22.0,12.0,0,0.0,23.31,23.31,0,6,0,3,20
23.0,13.0,0,0.0,9.43,9.43,1,1,0,3,20
24.0,14.0,0,0.0,15.47,15.47,0,5,0,4,20
25.0,15.0,0,0.0,15.55,15.55,0,3,0,2,20
