idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,16.74,16.74,0,1,0,0,20
2.0,0.0,0,0.0,6.62,6.62,0,5,0,0,20
3.0,0.0,0,0.0,9.65,9.65,0,1,0,1,20
4.0,0.0,0,0.0,21.09,21.09,1,6,0,3,20
5.0,0.0,0,0.0,8.64,8.64,0,3,0,0,20
6.0,0.0,0,0.0,7.46,7.46,2,2,0,1,20
7.0,0.0,0,0.0,17.0,17.0,1,6,0,2,20
8.0,0.0,0,0.0,17.32,17.32,0,6,0,0,20
9.0,0.0,0,0.0,16.74,16.74,0,6,0,1,20
10.0,0.0,0,0.0,14.47,14.47,0,5,0,1,20
11.0,1.0,0,0.0,15.98,15.98,1,5,0,2,20
12.0,2.0,0,0.0,17.31,17.31,1,5,0,3,20
13.0,3.0,0,0.0,20.62,20.62,2,4,0,3,20
14.0,4.0,0,0.0,21.31,21.31,1,3,0,1,20
15.0,5.0,0,0.0,18.59,18.59,1,3,0,2,20
16.0,6.0,0,0.0,17.63,17.63,2,3,0,4,20
17.0,7.0,0,0.0,8.21,8.21,1,2,0,0,20
18.0,8.0,0,0.0,22.85,22.85,2,4,0,4,20
19.0,9.0,0,0.0,17.12,17.12,1,3,0,3,20
20.0,10.0,0,0.0,8.56,8.56,1,2,0,2,20
21.0,11.0,0,0.0,5.85,5.85,1,2,0,3,20
22.0,12.0,0,0.0,16.93,16.93,1,2,0,4,20
23.0,13.0,0,0.0,5.37,5.37,1,4,0,0,20
24.0,14.0,0,0.0,6.3,6.3,1,4,0,1,20
25.0,15.0,0,0.0,16.65,16.65,1,4,0,2,20
