idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,7.45,7.45,0,3,0,0,20
2.0,0.0,0,0.0,8.32,8.32,2,3,0,1,20
3.0,0.0,0,0.0,8.8,8.8,0,5,0,0,20
4.0,0.0,0,0.0,21.44,21.44,1,6,0,0,20
5.0,0.0,0,0.0,5.19,5.19,1,1,0,0,20
6.0,0.0,0,0.0,23.76,23.76,2,5,0,2,20
7.0,0.0,0,0.0,19.75,19.75,0,5,0,1,20
8.0,0.0,0,0.0,23.8,23.8,1,6,0,2,20
9.0,0.0,0,0.0,22.64,22.64,1,6,0,3,20
10.0,0.0,0,0.0,14.78,14.78,1,6,0,1,20
11.0,1.0,0,0.0,5.32,5.32,0,2,0,0,20
12.0,2.0,0,0.0,12.04,12.04,0,3,0,2,20
13.0,3.0,0,0.0,18.24,18.24,0,3,0,3,20
14.0,4.0,0,0.0,21.63,21.63,0,3,0,4,20
15.0,5.0,0,0.0,9.98,9.98,0,4,0,0,20
16.0,6.0,0,0.0,16.91,16.91,0,5,0,3,20
17.0,7.0,0,0.0,19.06,19.06,1,4,0,2,20
18.0,8.0,0,0.0,13.42,13.42,0,4,0,1,20
19.0,9.0,0,0.0,6.4,6.4,0,1,0,1,20
20.0,10.0,0,0.0,7.48,7.48,0,2,0,1,20
21.0,11.0,0,0.0,18.59,18.59,1,2,0,4,20
22.0,12.0,0,0.0,13.64,13.64,1,2,0,3,20
23.0,13.0,0,0.0,7.41,7.41,0,2,0,2,20
24.0,14.0,0,0.0,5.97,5.97,0,1,0,2,20
25.0,15.0,0,0.0,22.2,22.2,0,4,0,3,20
