idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,18.45,18.45,0,5,0,0,20
2.0,0.0,0,0.0,9.5,9.5,1,2,0,0,20
3.0,0.0,0,0.0,10.03,10.03,0,5,0,1,20
4.0,0.0,0,0.0,12.8,12.8,2,4,0,0,20
5.0,0.0,0,0.0,12.79,12.79,2,3,0,1,20
6.0,0.0,0,0.0,8.68,8.68,1,2,0,1,20
7.0,0.0,0,0.0,14.88,14.88,1,3,0,2,20
8.0,0.0,0,0.0,9.26,9.26,0,3,0,0,20
9.0,0.0,0,0.0,15.72,15.72,1,4,0,1,20
10.0,0.0,0,0.0,20.76,20.76,2,5,0,2,20
11.0,1.0,0,0.0,19.88,19.88,1,4,0,2,20
12.0,2.0,0,0.0,19.48,19.48,0,6,0,0,20
13.0,3.0,0,0.0,13.96,13.96,1,2,0,3,20
14.0,4.0,0,0.0,23.56,23.56,0,6,0,1,20
15.0,5.0,0,0.0,7.97,7.97,0,1,0,0,20
16.0,6.0,0,0.0,8.48,8.48,0,2,0,2,20
17.0,7.0,0,0.0,19.24,19.24,0,3,0,3,20
18.0,8.0,0,0.0,23.79,23.79,1,4,0,4,20
19.0,9.0,0,0.0,12.59,12.59,0,2,0,4,20
20.0,10.0,0,0.0,5.98,5.98,0,1,0,1,20
21.0,11.0,0,0.0,17.1,17.1,0,3,0,4,20
22.0,12.0,0,0.0,22.43,22.43,0,4,0,3,20
23.0,13.0,0,0.0,21.61,21.61,0,5,0,3,20
24.0,14.0,0,0.0,14.1,14.1,0,5,0,4,20
25.0,15.0,0,0.0,9.15,9.15,0,1,0,2,20
