idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,23.23,23.23,2,5,0,2,20
2.0,0.0,0,0.0,15.09,15.09,0,6,0,0,20
3.0,0.0,0,0.0,7.61,7.61,2,2,0,2,20
4.0,0.0,0,0.0,10.73,10.73,1,3,0,1,20
5.0,0.0,0,0.0,11.4,11.4,1,2,0,1,20
6.0,0.0,0,0.0,15.96,15.96,2,4,0,2,20
7.0,0.0,0,0.0,20.99,20.99,1,5,0,0,20
8.0,0.0,0,0.0,8.17,8.17,1,2,0,0,20
9.0,0.0,0,0.0,10.6,10.6,2,4,0,0,20
10.0,0.0,0,0.0,23.5,23.5,2,4,0,4,20
11.0,1.0,0,0.0,7.96,7.96,1,3,0,0,20
12.0,2.0,0,0.0,21.09,21.09,2,3,0,4,20
13.0,3.0,0,0.0,21.88,21.88,2,6,0,1,20
14.0,4.0,0,0.0,5.25,5.25,1,1,0,0,20
15.0,5.0,0,0.0,6.22,6.22,1,1,0,1,20
16.0,6.0,0,0.0,20.11,20.11,2,4,0,3,20
17.0,7.0,0,0.0,11.1,11.1,1,2,0,3,20
18.0,8.0,0,0.0,18.73,18.73,1,5,0,1,20
19.0,9.0,0,0.0,11.26,11.26,1,4,0,1,20
20.0,10.0,0,0.0,13.76,13.76,1,2,0,4,20
21.0,11.0,0,0.0,8.2,8.2,2,1,0,3,20
22.0,12.0,0,0.0,10.41,10.41,1,1,0,4,20
23.0,13.0,0,0.0,11.66,11.66,1,3,0,2,20
24.0,14.0,0,0.0,7.01,7.01,1,1,0,2,20
25.0,15.0,0,0.0,6.01,6.01,1,3,0,3,20
