idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,18.29,18.29,0,5,0,0,20
2.0,0.0,0,0.0,11.16,11.16,0,3,0,0,20
3.0,0.0,0,0.0,6.06,6.06,0,6,0,0,20
4.0,0.0,0,0.0,23.04,23.04,2,4,0,4,20
5.0,0.0,0,0.0,12.14,12.14,0,5,0,1,20
6.0,0.0,0,0.0,5.17,5.17,0,5,0,2,20
7.0,0.0,0,0.0,19.68,19.68,1,4,0,0,20
8.0,0.0,0,0.0,20.54,20.54,0,5,0,3,20
9.0,0.0,0,0.0,21.03,21.03,1,6,0,2,20
10.0,0.0,0,0.0,17.82,17.82,1,6,0,1,20
11.0,1.0,0,0.0,13.08,13.08,1,3,0,2,20
12.0,2.0,0,0.0,6.2,6.2,0,2,0,0,20
13.0,3.0,0,0.0,20.8,20.8,1,4,0,3,20
14.0,4.0,0,0.0,10.18,10.18,0,3,0,1,20
15.0,5.0,0,0.0,19.77,19.77,1,3,0,4,20
16.0,6.0,0,0.0,10.2,10.2,1,2,0,2,20
17.0,7.0,0,0.0,14.77,14.77,0,4,0,1,20
18.0,8.0,0,0.0,8.02,8.02,0,2,0,1,20
19.0,9.0,0,0.0,10.96,10.96,0,2,0,3,20
20.0,10.0,0,0.0,21.63,21.63,0,2,0,4,20
21.0,11.0,0,0.0,16.02,16.02,0,1,0,0,20
22.0,12.0,0,0.0,9.12,9.12,1,1,0,2,20
23.0,13.0,0,0.0,18.48,18.48,0,4,0,2,20
24.0,14.0,0,0.0,13.04,13.04,1,1,0,4,20
25.0,15.0,0,0.0,10.72,10.72,0,1,0,3,20
