idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,15.77,15.77,0,5,0,0,20
2.0,0.0,0,0.0,23.06,23.06,0,5,0,1,20
3.0,0.0,0,0.0,20.08,20.08,1,6,0,3,20
4.0,0.0,0,0.0,22.54,22.54,0,6,0,0,20
5.0,0.0,0,0.0,10.15,10.15,0,1,0,0,20
6.0,0.0,0,0.0,23.79,23.79,0,5,0,2,20
7.0,0.0,0,0.0,5.33,5.33,1,1,0,2,20
8.0,0.0,0,0.0,5.61,5.61,0,1,0,1,20
9.0,0.0,0,0.0,17.64,17.64,1,6,0,1,20
10.0,0.0,0,0.0,16.65,16.65,1,6,0,2,20
11.0,1.0,0,0.0,6.08,6.08,1,3,0,0,20
12.0,2.0,0,0.0,17.35,17.35,1,5,0,3,20
13.0,3.0,0,0.0,16.74,16.74,2,3,0,2,20
14.0,4.0,0,0.0,16.21,16.21,2,2,0,4,20
15.0,5.0,0,0.0,6.15,6.15,1,2,0,0,20
16.0,6.0,0,0.0,22.55,22.55,2,3,0,4,20
17.0,7.0,0,0.0,9.26,9.26,1,3,0,1,20
18.0,8.0,0,0.0,9.05,9.05,2,2,0,2,20
19.0,9.0,0,0.0,14.63,14.63,1,2,0,3,20
20.0,10.0,0,0.0,16.22,16.22,1,3,0,3,20
21.0,11.0,0,0.0,14.12,14.12,2,1,0,4,20
22.0,12.0,0,0.0,6.52,6.52,1,2,0,1,20
23.0,13.0,0,0.0,15.48,15.48,1,1,0,3,20
24.0,14.0,0,0.0,5.39,5.39,1,4,0,0,20
25.0,15.0,0,0.0,9.3,9.3,1,4,0,1,20
