idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,17.21,17.21,2,3,0,3,20
2.0,0.0,0,0.0,9.84,9.84,2,3,0,0,20
3.0,0.0,0,0.0,21.28,21.28,1,6,0,1,20
4.0,0.0,0,0.0,8.07,8.07,1,1,0,1,20
5.0,0.0,0,0.0,6.88,6.88,0,2,0,0,20
6.0,0.0,0,0.0,12.97,12.97,1,1,0,3,20
7.0,0.0,0,0.0,13.63,13.63,1,1,0,4,20
8.0,0.0,0,0.0,9.13,9.13,1,1,0,2,20
9.0,0.0,0,0.0,6.35,6.35,1,1,0,0,20
10.0,0.0,0,0.0,19.82,19.82,1,6,0,0,20
11.0,1.0,0,0.0,22.35,22.35,1,5,0,2,20
12.0,2.0,0,0.0,20.67,20.67,1,4,0,3,20
13.0,3.0,0,0.0,8.33,8.33,0,2,0,1,20
14.0,4.0,0,0.0,11.54,11.54,0,4,0,0,20
15.0,5.0,0,0.0,13.56,13.56,1,3,0,2,20
16.0,6.0,0,0.0,12.09,12.09,0,3,0,1,20
17.0,7.0,0,0.0,9.06,9.06,0,2,0,2,20
18.0,8.0,0,0.0,18.91,18.91,1,3,0,4,20
19.0,9.0,0,0.0,16.77,16.77,0,5,0,0,20
20.0,10.0,0,0.0,15.2,15.2,0,4,0,1,20
21.0,11.0,0,0.0,16.75,16.75,0,4,0,2,20
22.0,12.0,0,0.0,18.74,18.74,0,5,0,1,20
23.0,13.0,0,0.0,23.51,23.51,0,4,0,4,20
24.0,14.0,0,0.0,17.76,17.76,1,2,0,4,20
25.0,15.0,0,0.0,7.94,7.94,0,2,0,3,20
