idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,14.47,14.47,1,6,0,1,20
2.0,0.0,0,0.0,8.18,8.18,2,3,0,0,20
3.0,0.0,0,0.0,12.46,12.46,1,4,0,1,20
4.0,0.0,0,0.0,13.51,13.51,0,1,0,0,20
5.0,0.0,0,0.0,9.58,9.58,0,1,0,1,20
6.0,0.0,0,0.0,12.28,12.28,2,4,0,0,20
7.0,0.0,0,0.0,23.66,23.66,1,6,0,0,20
8.0,0.0,0,0.0,11.98,11.98,2,3,0,1,20
9.0,0.0,0,0.0,21.1,21.1,2,4,0,3,20
10.0,0.0,0,0.0,6.05,6.05,1,1,0,2,20
11.0,1.0,0,0.0,15.55,15.55,1,5,0,0,20
12.0,2.0,0,0.0,21.92,21.92,2,5,0,2,20
13.0,3.0,0,0.0,7.44,7.44,1,2,0,0,20
14.0,4.0,0,0.0,6.4,6.4,1,1,0,3,20
15.0,5.0,0,0.0,16.74,16.74,1,5,0,1,20
16.0,6.0,0,0.0,23.72,23.72,2,4,0,4,20
17.0,7.0,0,0.0,12.78,12.78,1,3,0,2,20
18.0,8.0,0,0.0,10.8,10.8,1,3,0,3,20
19.0,9.0,0,0.0,12.79,12.79,1,1,0,4,20
20.0,10.0,0,0.0,10.42,10.42,2,2,0,2,20
21.0,11.0,0,0.0,14.36,14.36,1,4,0,2,20
22.0,12.0,0,0.0,19.7,19.7,2,3,0,4,20
23.0,13.0,0,0.0,7.52,7.52,1,2,0,1,20
24.0,14.0,0,0.0,20.02,20.02,1,5,0,3,20
25.0,15.0,0,0.0,14.52,14.52,1,6,0,2,20
