idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,19.99,19.99,1,5,0,1,20
2.0,0.0,0,0.0,7.27,7.27,1,1,0,2,20
3.0,0.0,0,0.0,7.21,7.21,0,5,0,0,20
4.0,0.0,0,0.0,13.39,13.39,1,1,0,0,20
5.0,0.0,0,0.0,9.26,9.26,1,1,0,1,20
6.0,0.0,0,0.0,17.5,17.5,2,2,0,4,20
7.0,0.0,0,0.0,16.89,16.89,0,6,0,0,20
8.0,0.0,0,0.0,23.45,23.45,1,5,0,2,20
9.0,0.0,0,0.0,16.81,16.81,0,6,0,1,20
10.0,0.0,0,0.0,22.12,22.12,0,6,0,2,20
11.0,1.0,0,0.0,11.91,11.91,0,4,0,0,20
12.0,2.0,0,0.0,22.37,22.37,0,4,0,1,20
13.0,3.0,0,0.0,21.6,21.6,1,4,0,3,20
14.0,4.0,0,0.0,19.84,19.84,0,4,0,2,20
15.0,5.0,0,0.0,21.59,21.59,0,4,0,4,20
16.0,6.0,0,0.0,11.57,11.57,1,1,0,4,20
17.0,7.0,0,0.0,23.99,23.99,0,2,0,0,20
18.0,8.0,0,0.0,8.03,8.03,0,2,0,1,20
19.0,9.0,0,0.0,9.36,9.36,0,3,0,0,20
20.0,10.0,0,0.0,10.94,10.94,0,2,0,2,20
21.0,11.0,0,0.0,8.6,8.6,0,2,0,3,20
22.0,12.0,0,0.0,23.48,23.48,0,5,0,3,20
23.0,13.0,0,0.0,13.19,13.19,0,3,0,1,20
24.0,14.0,0,0.0,8.28,8.28,0,3,0,2,20
25.0,15.0,0,0.0,18.13,18.13,0,5,0,4,20
