idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,18.93,18.93,0,6,0,0,20
2.0,0.0,0,0.0,22.86,22.86,2,4,0,4,20
3.0,0.0,0,0.0,21.48,21.48,1,5,0,0,20
4.0,0.0,0,0.0,17.72,17.72,0,6,0,1,20
5.0,0.0,0,0.0,18.53,18.53,1,3,0,3,20
6.0,1.0,0,0.0,13.6,13.6,2,2,0,3,20
7.0,2.0,0,0.0,9.0,9.0,1,3,0,0,20
8.0,3.0,0,0.0,14.68,14.68,2,4,0,1,20
9.0,4.0,0,0.0,6.54,6.54,1,2,0,0,20
10.0,5.0,0,0.0,7.61,7.61,1,2,0,1,20
11.0,6.0,0,0.0,12.85,12.85,1,4,0,0,20
12.0,7.0,0,0.0,16.79,16.79,2,2,0,4,20
13.0,8.0,0,0.0,10.36,10.36,1,2,0,2,20
14.0,9.0,0,0.0,12.31,12.31,1,3,0,1,20
15.0,10.0,0,0.0,8.59,8.59,1,1,0,0,20
16.0,11.0,0,0.0,17.97,17.97,1,5,0,1,20
17.0,12.0,0,0.0,22.15,22.15,1,5,0,2,20
18.0,13.0,0,0.0,22.29,22.29,2,4,0,3,20
19.0,14.0,0,0.0,16.94,16.94,1,4,0,2,20
20.0,15.0,0,0.0,5.12,5.12,1,1,0,1,20
21.0,16.0,0,0.0,5.64,5.64,1,1,0,2,20
22.0,17.0,0,0.0,9.79,9.79,1,1,0,3,20
23.0,18.0,0,0.0,20.86,20.86,2,3,0,4,20
24.0,19.0,0,0.0,15.03,15.03,1,3,0,2,20
25.0,20.0,0,0.0,14.34,14.34,1,1,0,4,20
