idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,12.16,12.16,0,5,0,0,20
2.0,0.0,0,0.0,16.8,16.8,2,5,0,1,20
3.0,0.0,0,0.0,8.26,8.26,2,3,0,0,20
4.0,0.0,0,0.0,10.85,10.85,2,2,0,2,20
5.0,0.0,0,0.0,18.59,18.59,1,6,0,0,20
6.0,1.0,0,0.0,13.26,13.26,1,4,0,0,20
7.0,2.0,0,0.0,9.4,9.4,1,2,0,0,20
8.0,3.0,0,0.0,12.73,12.73,1,4,0,1,20
9.0,4.0,0,0.0,11.87,11.87,1,3,0,1,20
10.0,5.0,0,0.0,15.79,15.79,2,3,0,3,20
11.0,6.0,0,0.0,7.99,7.99,1,2,0,1,20
12.0,7.0,0,0.0,11.5,11.5,1,2,0,3,20
13.0,8.0,0,0.0,15.13,15.13,1,2,0,4,20
14.0,9.0,0,0.0,13.48,13.48,1,3,0,2,20
15.0,10.0,0,0.0,5.82,5.82,1,1,0,0,20
16.0,11.0,0,0.0,6.28,6.28,1,1,0,1,20
17.0,12.0,0,0.0,9.36,9.36,1,1,0,2,20
18.0,13.0,0,0.0,23.63,23.63,2,4,0,4,20
19.0,14.0,0,0.0,20.83,20.83,1,5,0,2,20
20.0,15.0,0,0.0,21.94,21.94,2,6,0,1,20
21.0,16.0,0,0.0,21.45,21.45,2,4,0,3,20
22.0,17.0,0,0.0,16.34,16.34,1,4,0,2,20
23.0,18.0,0,0.0,12.48,12.48,1,3,0,4,20
24.0,19.0,0,0.0,13.42,13.42,2,1,0,4,20
25.0,20.0,0,0.0,18.58,18.58,1,5,0,3,20
