idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,13.74,13.74,2,4,0,1,20
2.0,0.0,0,0.0,6.08,6.08,1,1,0,0,20
3.0,0.0,0,0.0,17.67,17.67,0,6,0,0,20
4.0,0.0,0,0.0,21.86,21.86,0,6,0,1,20
5.0,0.0,0,0.0,15.16,15.16,0,5,0,0,20
6.0,1.0,0,0.0,10.09,10.09,2,2,0,3,20
7.0,2.0,0,0.0,17.46,17.46,1,5,0,1,20
8.0,3.0,0,0.0,6.23,6.23,1,2,0,0,20
9.0,4.0,0,0.0,19.13,19.13,2,4,0,2,20
10.0,5.0,0,0.0,7.99,7.99,1,4,0,0,20
11.0,6.0,0,0.0,6.79,6.79,1,2,0,1,20
12.0,7.0,0,0.0,12.38,12.38,2,3,0,2,20
13.0,8.0,0,0.0,9.04,9.04,1,3,0,0,20
14.0,9.0,0,0.0,16.7,16.7,1,4,0,3,20
15.0,10.0,0,0.0,22.03,22.03,1,4,0,4,20
16.0,11.0,0,0.0,20.71,20.71,1,5,0,2,20
17.0,12.0,0,0.0,8.38,8.38,1,3,0,1,20
18.0,13.0,0,0.0,19.77,19.77,1,5,0,3,20
19.0,14.0,0,0.0,8.14,8.14,1,2,0,2,20
20.0,15.0,0,0.0,5.42,5.42,1,1,0,1,20
21.0,16.0,0,0.0,6.22,6.22,1,1,0,2,20
22.0,17.0,0,0.0,8.04,8.04,1,1,0,3,20
23.0,18.0,0,0.0,10.47,10.47,1,1,0,4,20
24.0,19.0,0,0.0,14.28,14.28,1,2,0,4,20
25.0,20.0,0,0.0,17.75,17.75,1,5,0,4,20
