idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,22.52,22.52,2,5,0,1,20
2.0,0.0,0,0.0,14.86,14.86,1,3,0,1,20
3.0,0.0,0,0.0,17.88,17.88,1,5,0,0,20
4.0,0.0,0,0.0,14.74,14.74,0,4,0,0,20
5.0,0.0,0,0.0,15.8,15.8,2,4,0,1,20
6.0,1.0,0,0.0,10.31,10.31,1,3,0,0,20
7.0,2.0,0,0.0,15.25,15.25,1,3,0,2,20
8.0,3.0,0,0.0,22.61,22.61,1,6,0,0,20
9.0,4.0,0,0.0,15.59,15.59,2,2,0,3,20
10.0,5.0,0,0.0,23.18,23.18,1,6,0,1,20
11.0,6.0,0,0.0,14.2,14.2,2,2,0,2,20
12.0,7.0,0,0.0,17.27,17.27,2,2,0,4,20
13.0,8.0,0,0.0,7.81,7.81,2,2,0,1,20
14.0,9.0,0,0.0,6.7,6.7,1,2,0,0,20
15.0,10.0,0,0.0,21.9,21.9,1,5,0,2,20
16.0,11.0,0,0.0,5.02,5.02,1,1,0,0,20
17.0,12.0,0,0.0,5.32,5.32,1,1,0,1,20
18.0,13.0,0,0.0,11.13,11.13,1,3,0,3,20
19.0,14.0,0,0.0,19.22,19.22,1,4,0,2,20
20.0,15.0,0,0.0,19.87,19.87,1,4,0,3,20
21.0,16.0,0,0.0,19.92,19.92,1,3,0,4,20
22.0,17.0,0,0.0,8.74,8.74,1,1,0,2,20
23.0,18.0,0,0.0,21.05,21.05,1,4,0,4,20
24.0,19.0,0,0.0,23.46,23.46,1,5,0,3,20
25.0,20.0,0,0.0,14.43,14.43,2,1,0,4,20
