idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,19.93,19.93,2,5,0,2,20
2.0,0.0,0,0.0,9.25,9.25,2,2,0,0,20
3.0,0.0,0,0.0,17.34,17.34,2,4,0,0,20
4.0,0.0,0,0.0,21.66,21.66,1,5,0,1,20
5.0,0.0,0,0.0,16.84,16.84,1,4,0,1,20
6.0,1.0,0,0.0,11.06,11.06,1,1,0,2,20
7.0,2.0,0,0.0,15.72,15.72,0,4,0,2,20
8.0,3.0,0,0.0,23.74,23.74,1,4,0,4,20
9.0,4.0,0,0.0,20.72,20.72,0,6,0,0,20
10.0,5.0,0,0.0,19.51,19.51,0,6,0,1,20
11.0,6.0,0,0.0,18.18,18.18,0,5,0,0,20
12.0,7.0,0,0.0,22.88,22.88,0,4,0,3,20
13.0,8.0,0,0.0,12.37,12.37,0,3,0,0,20
14.0,9.0,0,0.0,5.45,5.45,0,1,0,0,20
15.0,10.0,0,0.0,7.18,7.18,0,1,0,1,20
16.0,11.0,0,0.0,17.78,17.78,1,2,0,4,20
17.0,12.0,0,0.0,15.1,15.1,0,3,0,1,20
18.0,13.0,0,0.0,11.28,11.28,0,2,0,1,20
19.0,14.0,0,0.0,12.74,12.74,0,2,0,2,20
20.0,15.0,0,0.0,13.18,13.18,0,1,0,3,20
21.0,16.0,0,0.0,20.12,20.12,1,3,0,4,20
22.0,17.0,0,0.0,22.19,22.19,1,3,0,3,20
23.0,18.0,0,0.0,17.3,17.3,0,3,0,2,20
24.0,19.0,0,0.0,20.9,20.9,0,6,0,2,20
25.0,20.0,0,0.0,17.43,17.43,0,2,0,3,20
