idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,14.79,14.79,2,5,0,0,20
2.0,0.0,0,0.0,15.3,15.3,2,2,0,4,20
3.0,0.0,0,0.0,12.7,12.7,0,1,0,0,20
4.0,0.0,0,0.0,18.52,18.52,1,6,0,0,20
5.0,0.0,0,0.0,15.37,15.37,2,4,0,2,20
6.0,1.0,0,0.0,6.83,6.83,0,2,0,0,20
7.0,2.0,0,0.0,18.4,18.4,0,1,0,1,20
8.0,3.0,0,0.0,20.95,20.95,0,1,0,2,20
9.0,4.0,0,0.0,20.66,20.66,0,1,0,3,20
10.0,5.0,0,0.0,8.73,8.73,0,2,0,1,20
11.0,6.0,0,0.0,12.67,12.67,0,1,0,4,20
12.0,7.0,0,0.0,9.97,9.97,0,4,0,0,20
13.0,8.0,0,0.0,10.41,10.41,0,3,0,0,20
14.0,9.0,0,0.0,5.26,5.26,0,2,0,2,20
15.0,10.0,0,0.0,21.34,21.34,1,4,0,3,20
16.0,11.0,0,0.0,6.95,6.95,0,2,0,3,20
17.0,12.0,0,0.0,10.93,10.93,0,4,0,1,20
18.0,13.0,0,0.0,9.44,9.44,0,3,0,1,20
19.0,14.0,0,0.0,11.71,11.71,0,3,0,2,20
20.0,15.0,0,0.0,10.13,10.13,0,3,0,3,20
21.0,16.0,0,0.0,15.57,15.57,0,5,0,1,20
22.0,17.0,0,0.0,12.03,12.03,0,3,0,4,20
23.0,18.0,0,0.0,20.27,20.27,0,6,0,1,20
24.0,19.0,0,0.0,21.93,21.93,0,4,0,4,20
25.0,20.0,0,0.0,9.49,9.49,0,5,0,2,20
