idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,16.54,16.54,1,4,0,0,20
2.0,0.0,0,0.0,5.48,5.48,1,1,0,0,20
3.0,0.0,0,0.0,7.77,7.77,1,2,0,0,20
4.0,0.0,0,0.0,22.71,22.71,1,5,0,2,20
5.0,0.0,0,0.0,21.03,21.03,1,5,0,0,20
6.0,1.0,0,0.0,21.8,21.8,0,5,0,1,20
7.0,2.0,0,0.0,21.74,21.74,0,6,0,0,20
8.0,3.0,0,0.0,19.28,19.28,0,4,0,1,20
9.0,4.0,0,0.0,21.17,21.17,0,6,0,1,20
10.0,5.0,0,0.0,21.97,21.97,0,4,0,2,20
11.0,6.0,0,0.0,14.37,14.37,1,2,0,2,20
12.0,7.0,0,0.0,15.87,15.87,0,2,0,3,20
13.0,8.0,0,0.0,16.2,16.2,1,3,0,1,20
14.0,9.0,0,0.0,10.15,10.15,0,2,0,1,20
15.0,10.0,0,0.0,18.16,18.16,1,3,0,3,20
16.0,11.0,0,0.0,16.69,16.69,1,3,0,2,20
17.0,12.0,0,0.0,21.93,21.93,1,4,0,3,20
18.0,13.0,0,0.0,17.07,17.07,1,1,0,4,20
19.0,14.0,0,0.0,15.68,15.68,0,6,0,2,20
20.0,15.0,0,0.0,22.84,22.84,1,4,0,4,20
21.0,16.0,0,0.0,7.99,7.99,0,1,0,1,20
22.0,17.0,0,0.0,13.03,13.03,0,3,0,0,20
23.0,18.0,0,0.0,10.15,10.15,0,1,0,2,20
24.0,19.0,0,0.0,15.33,15.33,0,1,0,3,20
25.0,20.0,0,0.0,18.12,18.12,0,2,0,4,20
