idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,7.87,7.87,0,6,0,0,20
2.0,0.0,0,0.0,9.08,9.08,2,1,0,3,20
3.0,0.0,0,0.0,19.26,19.26,1,6,0,1,20
4.0,0.0,0,0.0,20.69,20.69,2,5,0,1,20
5.0,0.0,0,0.0,6.21,6.21,0,2,0,0,20
6.0,1.0,0,0.0,19.46,19.46,2,3,0,4,20
7.0,2.0,0,0.0,11.79,11.79,1,2,0,1,20
8.0,3.0,0,0.0,5.41,5.41,1,3,0,0,20
9.0,4.0,0,0.0,7.0,7.0,1,3,0,1,20
10.0,5.0,0,0.0,7.77,7.77,1,2,0,2,20
11.0,6.0,0,0.0,13.83,13.83,1,3,0,2,20
12.0,7.0,0,0.0,18.49,18.49,1,3,0,3,20
13.0,8.0,0,0.0,14.54,14.54,1,2,0,3,20
14.0,9.0,0,0.0,7.91,7.91,2,1,0,2,20
15.0,10.0,0,0.0,20.87,20.87,2,4,0,3,20
16.0,11.0,0,0.0,21.29,21.29,2,4,0,2,20
17.0,12.0,0,0.0,22.45,22.45,1,4,0,0,20
18.0,13.0,0,0.0,23.06,23.06,1,4,0,1,20
19.0,14.0,0,0.0,7.43,7.43,1,1,0,4,20
20.0,15.0,0,0.0,13.99,13.99,1,2,0,4,20
21.0,16.0,0,0.0,10.92,10.92,1,5,0,0,20
22.0,17.0,0,0.0,16.54,16.54,1,6,0,2,20
23.0,18.0,0,0.0,23.84,23.84,1,4,0,4,20
24.0,19.0,0,0.0,7.95,7.95,1,6,0,3,20
25.0,20.0,0,0.0,19.73,19.73,1,5,0,2,20
