idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,8.31,8.31,0,3,0,0,20
2.0,0.0,0,0.0,6.42,6.42,1,1,0,1,20
3.0,0.0,0,0.0,16.61,16.61,2,5,0,0,20
4.0,0.0,0,0.0,21.09,21.09,1,6,0,1,20
5.0,0.0,0,0.0,11.82,11.82,1,1,0,0,20
6.0,1.0,0,0.0,7.38,7.38,0,1,0,2,20
7.0,2.0,0,0.0,23.24,23.24,1,4,0,4,20
8.0,3.0,0,0.0,17.0,17.0,0,5,0,1,20
9.0,4.0,0,0.0,11.58,11.58,0,4,0,0,20
10.0,5.0,0,0.0,22.77,22.77,0,5,0,2,20
11.0,6.0,0,0.0,18.35,18.35,0,6,0,0,20
12.0,7.0,0,0.0,11.84,11.84,0,4,0,1,20
13.0,8.0,0,0.0,15.07,15.07,0,4,0,2,20
14.0,9.0,0,0.0,22.6,22.6,0,4,0,3,20
15.0,10.0,0,0.0,8.28,8.28,0,1,0,3,20
16.0,11.0,0,0.0,10.19,10.19,0,1,0,4,20
17.0,12.0,0,0.0,12.42,12.42,0,3,0,1,20
18.0,13.0,0,0.0,13.04,13.04,0,3,0,2,20
19.0,14.0,0,0.0,12.94,12.94,0,3,0,3,20
20.0,15.0,0,0.0,16.03,16.03,1,2,0,4,20
21.0,16.0,0,0.0,5.98,5.98,0,2,0,0,20
22.0,17.0,0,0.0,18.24,18.24,0,5,0,3,20
23.0,18.0,0,0.0,12.8,12.8,1,2,0,2,20
24.0,19.0,0,0.0,21.78,21.78,1,3,0,4,20
25.0,20.0,0,0.0,5.06,5.06,0,2,0,3,20
