idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,23.59,23.59,1,6,0,2,20
2.0,0.0,0,0.0,19.52,19.52,1,6,0,1,20
3.0,0.0,0,0.0,8.84,8.84,0,3,0,0,20
4.0,0.0,0,0.0,23.62,23.62,0,6,0,0,20
5.0,0.0,0,0.0,5.29,5.29,1,1,0,0,20
6.0,1.0,0,0.0,18.01,18.01,0,6,0,3,20
7.0,2.0,0,0.0,8.98,8.98,0,2,0,0,20
8.0,3.0,0,0.0,12.23,12.23,0,4,0,0,20
9.0,4.0,0,0.0,7.47,7.47,0,2,0,1,20
10.0,5.0,0,0.0,9.26,9.26,0,3,0,1,20
11.0,6.0,0,0.0,23.38,23.38,1,4,0,2,20
12.0,7.0,0,0.0,11.44,11.44,0,4,0,1,20
13.0,8.0,0,0.0,9.02,9.02,0,2,0,2,20
14.0,9.0,0,0.0,20.12,20.12,0,4,0,3,20
15.0,10.0,0,0.0,21.09,21.09,1,5,0,1,20
16.0,11.0,0,0.0,15.08,15.08,0,5,0,0,20
17.0,12.0,0,0.0,15.1,15.1,0,6,0,4,20
18.0,13.0,0,0.0,19.49,19.49,0,5,0,2,20
19.0,14.0,0,0.0,23.73,23.73,0,4,0,4,20
20.0,15.0,0,0.0,10.11,10.11,0,3,0,2,20
21.0,16.0,0,0.0,14.75,14.75,0,2,0,3,20
22.0,17.0,0,0.0,14.83,14.83,0,2,0,4,20
23.0,18.0,0,0.0,5.04,5.04,0,1,0,1,20
24.0,19.0,0,0.0,17.26,17.26,0,3,0,3,20
25.0,20.0,0,0.0,8.83,8.83,0,1,0,2,20
