idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,15.91,15.91,2,5,0,1,20
2.0,0.0,0,0.0,14.02,14.02,1,6,0,2,20
3.0,0.0,0,0.0,23.17,23.17,1,6,0,1,20
4.0,0.0,0,0.0,8.73,8.73,2,3,0,0,20
5.0,0.0,0,0.0,5.98,5.98,0,6,0,0,20
6.0,1.0,0,0.0,7.8,7.8,1,2,0,0,20
7.0,2.0,0,0.0,8.58,8.58,1,2,0,1,20
8.0,3.0,0,0.0,13.85,13.85,1,5,0,0,20
9.0,4.0,0,0.0,18.99,18.99,1,5,0,2,20
10.0,5.0,0,0.0,12.19,12.19,1,4,0,0,20
11.0,6.0,0,0.0,12.28,12.28,1,4,0,1,20
12.0,7.0,0,0.0,12.78,12.78,2,2,0,4,20
13.0,8.0,0,0.0,13.78,13.78,2,2,0,3,20
14.0,9.0,0,0.0,7.45,7.45,1,1,0,0,20
15.0,10.0,0,0.0,8.45,8.45,1,2,0,2,20
16.0,11.0,0,0.0,14.29,14.29,1,4,0,2,20
17.0,12.0,0,0.0,22.41,22.41,1,5,0,3,20
18.0,13.0,0,0.0,16.16,16.16,1,4,0,3,20
19.0,14.0,0,0.0,16.79,16.79,2,3,0,4,20
20.0,15.0,0,0.0,9.49,9.49,1,3,0,1,20
21.0,16.0,0,0.0,14.83,14.83,2,3,0,3,20
22.0,17.0,0,0.0,11.21,11.21,1,3,0,2,20
23.0,18.0,0,0.0,12.11,12.11,1,6,0,3,20
24.0,19.0,0,0.0,12.52,12.52,1,6,0,4,20
25.0,20.0,0,0.0,9.08,9.08,2,1,0,2,20
