idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,6.82,6.82,0,1,0,0,20
2.0,0.0,0,0.0,21.4,21.4,0,6,0,0,20
3.0,0.0,0,0.0,21.05,21.05,1,6,0,1,20
4.0,0.0,0,0.0,8.2,8.2,2,2,0,2,20
5.0,0.0,0,0.0,6.27,6.27,0,2,0,0,20
6.0,1.0,0,0.0,7.6,7.6,1,3,0,0,20
7.0,2.0,0,0.0,19.62,19.62,1,6,0,2,20
8.0,3.0,0,0.0,6.17,6.17,1,2,0,1,20
9.0,4.0,0,0.0,20.55,20.55,2,3,0,4,20
10.0,5.0,0,0.0,5.71,5.71,1,1,0,1,20
11.0,6.0,0,0.0,23.11,23.11,2,5,0,2,20
12.0,7.0,0,0.0,15.9,15.9,1,5,0,0,20
13.0,8.0,0,0.0,10.45,10.45,1,4,0,0,20
14.0,9.0,0,0.0,16.77,16.77,1,5,0,1,20
15.0,10.0,0,0.0,23.55,23.55,2,4,0,4,20
16.0,11.0,0,0.0,13.49,13.49,1,4,0,1,20
17.0,12.0,0,0.0,20.53,20.53,2,4,0,3,20
18.0,13.0,0,0.0,18.95,18.95,1,4,0,2,20
19.0,14.0,0,0.0,12.57,12.57,1,2,0,3,20
20.0,15.0,0,0.0,18.02,18.02,2,3,0,3,20
21.0,16.0,0,0.0,12.75,12.75,2,3,0,2,20
22.0,17.0,0,0.0,8.97,8.97,2,1,0,3,20
23.0,18.0,0,0.0,9.76,9.76,1,3,0,1,20
24.0,19.0,0,0.0,9.95,9.95,1,1,0,4,20
25.0,20.0,0,0.0,7.13,7.13,1,1,0,2,20
