idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,14.33,14.33,1,1,0,3,20
2.0,0.0,0,0.0,9.86,9.86,1,1,0,1,20
3.0,0.0,0,0.0,14.19,14.19,1,1,0,2,20
4.0,0.0,0,0.0,21.2,21.2,2,6,0,1,20
5.0,0.0,0,0.0,7.1,7.1,1,1,0,0,20
6.0,1.0,0,0.0,15.13,15.13,1,4,0,1,20
7.0,2.0,0,0.0,21.05,21.05,0,6,0,0,20
8.0,3.0,0,0.0,23.16,23.16,1,5,0,2,20
9.0,4.0,0,0.0,11.58,11.58,1,2,0,1,20
10.0,5.0,0,0.0,19.94,19.94,1,3,0,3,20
11.0,6.0,0,0.0,15.34,15.34,1,3,0,2,20
12.0,7.0,0,0.0,10.07,10.07,0,2,0,0,20
13.0,8.0,0,0.0,23.31,23.31,1,4,0,4,20
14.0,9.0,0,0.0,13.84,13.84,0,4,0,0,20
15.0,10.0,0,0.0,20.93,20.93,0,4,0,2,20
16.0,11.0,0,0.0,19.13,19.13,0,4,0,3,20
17.0,12.0,0,0.0,13.52,13.52,0,3,0,0,20
18.0,13.0,0,0.0,13.22,13.22,0,3,0,1,20
19.0,14.0,0,0.0,10.28,10.28,0,2,0,2,20
20.0,15.0,0,0.0,18.07,18.07,0,5,0,0,20
21.0,16.0,0,0.0,18.81,18.81,0,5,0,1,20
22.0,17.0,0,0.0,13.35,13.35,0,2,0,3,20
23.0,18.0,0,0.0,20.68,20.68,0,3,0,4,20
24.0,19.0,0,0.0,14.96,14.96,0,1,0,4,20
25.0,20.0,0,0.0,20.13,20.13,0,5,0,3,20
