idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,15.99,15.99,2,4,0,1,20
2.0,0.0,0,0.0,18.74,18.74,2,5,0,1,20
3.0,0.0,0,0.0,14.7,14.7,0,5,0,0,20
4.0,0.0,0,0.0,23.66,23.66,2,5,0,2,20
5.0,0.0,0,0.0,10.17,10.17,0,6,0,0,20
6.0,1.0,0,0.0,8.99,8.99,1,3,0,0,20
7.0,2.0,0,0.0,11.55,11.55,1,4,0,0,20
8.0,3.0,0,0.0,19.45,19.45,1,6,0,1,20
9.0,4.0,0,0.0,8.76,8.76,1,3,0,1,20
10.0,5.0,0,0.0,14.85,14.85,1,3,0,2,20
11.0,6.0,0,0.0,5.41,5.41,1,2,0,0,20
12.0,7.0,0,0.0,12.41,12.41,1,3,0,3,20
13.0,8.0,0,0.0,23.86,23.86,2,4,0,4,20
14.0,9.0,0,0.0,20.33,20.33,1,3,0,4,20
15.0,10.0,0,0.0,5.89,5.89,1,1,0,0,20
16.0,11.0,0,0.0,12.0,12.0,1,4,0,2,20
17.0,12.0,0,0.0,5.94,5.94,1,1,0,1,20
18.0,13.0,0,0.0,16.81,16.81,1,4,0,3,20
19.0,14.0,0,0.0,10.73,10.73,2,1,0,3,20
20.0,15.0,0,0.0,15.39,15.39,1,5,0,3,20
21.0,16.0,0,0.0,21.79,21.79,1,6,0,2,20
22.0,17.0,0,0.0,5.2,5.2,1,1,0,2,20
23.0,18.0,0,0.0,18.69,18.69,1,5,0,4,20
24.0,19.0,0,0.0,17.1,17.1,1,6,0,3,20
25.0,20.0,0,0.0,15.46,15.46,1,6,0,4,20
